xflr5 v6.61

Plane name :        AeroSail 30m 6deg flap UPDATED
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.516797   0.007134   0.006955   0.014089   0.000000   0.000000   0.065333   0.000000   0.000000   10.0000     0.4884
   -9.900     0.000  -0.507427   0.006879   0.006926   0.013804   0.000000   0.000000   0.063042   0.000000  -0.000000   10.0000     0.4782
   -9.800     0.000  -0.498042   0.006627   0.006898   0.013526   0.000000   0.000000   0.060745   0.000000   0.000000   10.0000     0.4676
   -9.700     0.000  -0.488659   0.006381   0.006871   0.013252   0.000000   0.000000   0.058449   0.000000   0.000000   10.0000     0.4568
   -9.600     0.000  -0.479275   0.006139   0.006843   0.012982   0.000000   0.000000   0.056153   0.000000   0.000000   10.0000     0.4458
   -9.500     0.000  -0.469879   0.005901   0.006816   0.012717   0.000000   0.000000   0.053852   0.000000  -0.000000   10.0000     0.4343
   -9.400     0.000  -0.460483   0.005668   0.006788   0.012457   0.000000   0.000000   0.051552   0.000000  -0.000000   10.0000     0.4218
   -9.300     0.000  -0.451087   0.005440   0.006760   0.012200   0.000000   0.000000   0.049253   0.000000   0.000000   10.0000     0.4086
   -9.200     0.000  -0.441676   0.005216   0.006732   0.011948   0.000000   0.000000   0.046945   0.000000   0.000000   10.0000     0.3950
   -9.100     0.000  -0.432258   0.004997   0.006704   0.011701   0.000000   0.000000   0.044635   0.000000  -0.000000   10.0000     0.3811
   -9.000     0.000  -0.422820   0.004781   0.006677   0.011458   0.000000   0.000000   0.042317   0.000000   0.000000   10.0000     0.3668
   -8.900     0.000  -0.413360   0.004571   0.006650   0.011220   0.000000   0.000000   0.039989   0.000000  -0.000000   10.0000     0.3513
   -8.800     0.000  -0.403831   0.004364   0.006625   0.010988   0.000000   0.000000   0.037634   0.000000  -0.000000   10.0000     0.3339
   -8.700     0.000  -0.394286   0.004161   0.006601   0.010762   0.000000   0.000000   0.035273   0.000000  -0.000000   10.0000     0.3158
   -8.600     0.000  -0.384748   0.003964   0.006577   0.010541   0.000000   0.000000   0.032914   0.000000  -0.000000   10.0000     0.2973
   -8.500     0.000  -0.375214   0.003771   0.006553   0.010324   0.000000   0.000000   0.030558   0.000000  -0.000000   10.0000     0.2785
   -8.400     0.000  -0.365691   0.003583   0.006528   0.010112   0.000000   0.000000   0.028207   0.000000   0.000000   10.0000     0.2590
   -8.300     0.000  -0.356192   0.003401   0.006503   0.009904   0.000000   0.000000   0.025866   0.000000   0.000000   10.0000     0.2379
   -8.200     0.000  -0.346714   0.003223   0.006479   0.009702   0.000000   0.000000   0.023536   0.000000   0.000000   10.0000     0.2147
   -8.100     0.000  -0.337233   0.003050   0.006454   0.009504   0.000000   0.000000   0.021206   0.000000  -0.000000   10.0000     0.1914
   -8.000     0.000  -0.327784   0.002884   0.006434   0.009317   0.000000   0.000000   0.018893   0.000000   0.000000   10.0000     0.1667
   -7.900     0.000  -0.318332   0.002722   0.006414   0.009136   0.000000   0.000000   0.016581   0.000000   0.000000   10.0000     0.1411
   -7.800     0.000  -0.308873   0.002564   0.006398   0.008962   0.000000   0.000000   0.014267   0.000000   0.000000   10.0000     0.1136
   -7.700     0.000  -0.299399   0.002411   0.006388   0.008799   0.000000   0.000000   0.011949   0.000000   0.000000   10.0000     0.0817
   -7.600     0.000  -0.289926   0.002263   0.006379   0.008642   0.000000   0.000000   0.009633   0.000000   0.000000   10.0000     0.0483
   -7.500     0.000  -0.280455   0.002120   0.006370   0.008489   0.000000   0.000000   0.007318   0.000000   0.000000   10.0000     0.0146
   -7.400     0.000  -0.270989   0.001981   0.006360   0.008341   0.000000  -0.000000   0.005004   0.000000   0.000000   10.0000    -0.0204
   -7.300     0.000  -0.261597   0.001847   0.006353   0.008199   0.000000   0.000000   0.002720   0.000000   0.000000   10.0000    -0.0572
   -7.200     0.000  -0.252217   0.001719   0.006345   0.008064   0.000000   0.000000   0.000446   0.000000   0.000000   10.0000    -0.1016
   -7.100     0.000  -0.242847   0.001595   0.006336   0.007931   0.000000   0.000000  -0.001823   0.000000   0.000000   10.0000    -0.1505
   -7.000     0.000  -0.233480   0.001478   0.006330   0.007808   0.000000   0.000000  -0.004083   0.000000   0.000000   10.0000    -0.1998
   -6.900     0.000  -0.224211   0.001366   0.006329   0.007696   0.000000   0.000000  -0.006300   0.000000   0.000000   10.0000    -0.2494
   -6.800     0.000  -0.215050   0.001260   0.006336   0.007596   0.000000   0.000000  -0.008469   0.000000   0.000000   10.0000    -0.2996
