xflr5 v6.61

Plane name :        AeroSail 30m 3deg flap UPDATED
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.500     0.000  -0.578596   0.008962   0.006853   0.015815   0.000000   0.000000   0.108003   0.000000   0.000000   10.0000     0.7783
   -8.400     0.000  -0.569393   0.008681   0.006834   0.015515   0.000000  -0.000000   0.105810   0.000000   0.000000   10.0000     0.7746
   -8.300     0.000  -0.560191   0.008405   0.006814   0.015220   0.000000   0.000000   0.103617   0.000000   0.000000   10.0000     0.7708
   -8.200     0.000  -0.550987   0.008133   0.006796   0.014929   0.000000   0.000000   0.101423   0.000000   0.000000   10.0000     0.7670
   -8.100     0.000  -0.541765   0.007864   0.006778   0.014642   0.000000   0.000000   0.099220   0.000000   0.000000   10.0000     0.7629
   -8.000     0.000  -0.532539   0.007600   0.006759   0.014359   0.000000   0.000000   0.097014   0.000000  -0.000000   10.0000     0.7586
   -7.900     0.000  -0.523307   0.007340   0.006740   0.014080   0.000000   0.000000   0.094808   0.000000   0.000000   10.0000     0.7541
   -7.800     0.000  -0.514071   0.007084   0.006723   0.013807   0.000000   0.000000   0.092601   0.000000   0.000000   10.0000     0.7494
   -7.700     0.000  -0.504835   0.006833   0.006705   0.013538   0.000000   0.000000   0.090393   0.000000  -0.000000   10.0000     0.7446
   -7.600     0.000  -0.495625   0.006585   0.006688   0.013273   0.000000   0.000000   0.088190   0.000000   0.000000   10.0000     0.7397
   -7.500     0.000  -0.486440   0.006344   0.006676   0.013020   0.000000   0.000000   0.086008   0.000000  -0.000000   10.0000     0.7347
   -7.400     0.000  -0.477241   0.006109   0.006664   0.012773   0.000000   0.000000   0.083820   0.000000   0.000000   10.0000     0.7293
   -7.300     0.000  -0.468031   0.005878   0.006654   0.012532   0.000000   0.000000   0.081629   0.000000  -0.000000   10.0000     0.7237
   -7.200     0.000  -0.458816   0.005651   0.006645   0.012296   0.000000   0.000000   0.079436   0.000000  -0.000000   10.0000     0.7178
   -7.100     0.000  -0.449601   0.005429   0.006636   0.012064   0.000000   0.000000   0.077244   0.000000   0.000000   10.0000     0.7118
   -7.000     0.000  -0.440386   0.005211   0.006629   0.011840   0.000000   0.000000   0.075051   0.000000  -0.000000   10.0000     0.7057
   -6.900     0.000  -0.431176   0.005003   0.006628   0.011631   0.000000   0.000000   0.072876   0.000000  -0.000000   10.0000     0.6993
   -6.800     0.000  -0.422024   0.004794   0.006633   0.011427   0.000000   0.000000   0.070712   0.000000  -0.000000   10.0000     0.6923
   -6.700     0.000  -0.412860   0.004590   0.006639   0.011229   0.000000   0.000000   0.068545   0.000000   0.000000   10.0000     0.6852
   -6.600     0.000  -0.403798   0.004393   0.006650   0.011043   0.000000   0.000000   0.066426   0.000000   0.000000   10.0000     0.6782
   -6.500     0.000  -0.394777   0.004202   0.006663   0.010865   0.000000   0.000000   0.064326   0.000000   0.000000   10.0000     0.6714
   -6.400     0.000  -0.385909   0.004017   0.006685   0.010702   0.000000   0.000000   0.062294   0.000000  -0.000000   10.0000     0.6649
   -6.300     0.000  -0.377324   0.003839   0.006721   0.010560   0.000000   0.000000   0.060387   0.000000   0.000000   10.0000     0.6585
   -6.200     0.000  -0.368961   0.003668   0.006769   0.010437   0.000000   0.000000   0.058578   0.000000   0.000000   10.0000     0.6523
   -6.100     0.000  -0.360566   0.003501   0.006815   0.010316   0.000000   0.000000   0.056756   0.000000  -0.000000   10.0000     0.6458
   -6.000     0.000  -0.352101   0.003336   0.006859   0.010195   0.000000   0.000000   0.054902   0.000000  -0.000000   10.0000     0.6388
   -5.900     0.000  -0.343565   0.003174   0.006900   0.010074   0.000000   0.000000   0.053015   0.000000   0.000000   10.0000     0.6314
   -5.800     0.000  -0.334857   0.003014   0.006934   0.009948   0.000000   0.000000   0.051051   0.000000  -0.000000   10.0000     0.6227
   -5.700     0.000  -0.325818   0.002855   0.006954   0.009809   0.000000   0.000000   0.048938   0.000000   0.000000   10.0000     0.6116
   -5.600     0.000  -0.316775   0.002699   0.006974   0.009673   0.000000   0.000000   0.046822   0.000000   0.000000   10.0000     0.6002
   -5.500     0.000  -0.307729   0.002547   0.006994   0.009541   0.000000   0.000000   0.044704   0.000000   0.000000   10.0000     0.5887
   -5.400     0.000  -0.298665   0.002400   0.007012   0.009412   0.000000   0.000000   0.042577   0.000000   0.000000   10.0000     0.5760
   -5.300     0.000  -0.289565   0.002256   0.007029   0.009285   0.000000   0.000000   0.040435   0.000000   0.000000   10.0000     0.5623
   -5.200     0.000  -0.280378   0.002116   0.007042   0.009157   0.000000   0.000000   0.038256   0.000000   0.000000   10.0000     0.5463
   -5.100     0.000  -0.271163   0.001980   0.007053   0.009033   0.000000   0.000000   0.036064   0.000000   0.000000   10.0000     0.5293
   -5.000     0.000  -0.261947   0.001848   0.007064   0.008912   0.000000   0.000000   0.033872   0.000000  -0.000000   10.0000     0.5118
   -4.900     0.000  -0.252731   0.001721   0.007074   0.008795   0.000000   0.000000   0.031679   0.000000   0.000000   10.0000     0.4939
   -4.800     0.000  -0.243513   0.001599   0.007082   0.008681   0.000000   0.000000   0.029486   0.000000   0.000000   10.0000     0.4751
   -4.700     0.000  -0.234285   0.001481   0.007087   0.008568   0.000000   0.000000   0.027288   0.000000  -0.000000   10.0000     0.4526
   -4.600     0.000  -0.225049   0.001367   0.007087   0.008454   0.000000   0.000000   0.025087   0.000000   0.000000   10.0000     0.4257
   -4.500     0.000  -0.215812   0.001258   0.007087   0.008344   0.000000   0.000000   0.022885   0.000000   0.000000   10.0000     0.3981
   -4.400     0.000  -0.206570   0.001153   0.007087   0.008240   0.000000   0.000000   0.020681   0.000000   0.000000   10.0000     0.3686
   -4.300     0.000  -0.197324   0.001053   0.007088   0.008141   0.000000   0.000000   0.018475   0.000000   0.000000   10.0000     0.3382
   -4.200     0.000  -0.188067   0.000957   0.007090   0.008047   0.000000   0.000000   0.016265   0.000000  -0.000000   10.0000     0.3047
   -4.100     0.000  -0.178775   0.000866   0.007095   0.007961   0.000000   0.000000   0.014041   0.000000  -0.000000   10.0000     0.2612
   -4.000     0.000  -0.169475   0.000779   0.007102   0.007881   0.000000   0.000000   0.011813   0.000000   0.000000   10.0000     0.2136
   -3.900     0.000  -0.160174   0.000696   0.007108   0.007805   0.000000   0.000000   0.009585   0.000000   0.000000   10.0000     0.1654
   -3.800     0.000  -0.150869   0.000619   0.007115   0.007734   0.000000   0.000000   0.007356   0.000000   0.000000   10.0000     0.1146
   -3.700     0.000  -0.141559   0.000545   0.007122   0.007667   0.000000   0.000000   0.005124   0.000000   0.000000   10.0000     0.0590
   -3.600     0.000  -0.132224   0.000477   0.007129   0.007606   0.000000   0.000000   0.002882   0.000000   0.000000   10.0000    -0.0221
   -3.500     0.000  -0.122862   0.000412   0.007137   0.007549   0.000000   0.000000   0.000629   0.000000  -0.000000   10.0000    -0.1267
   -3.400     0.000  -0.113501   0.000353   0.007145   0.007498   0.000000   0.000000  -0.001623   0.000000   0.000000   10.0000    -0.2314
   -3.300     0.000  -0.104141   0.000298   0.007152   0.007450   0.000000   0.000000  -0.003876   0.000000   0.000000   10.0000    -0.3448
   -3.200     0.000  -0.094782   0.000248   0.007159   0.007407   0.000000   0.000000  -0.006128  -0.000000   0.000000   10.0000    -0.4707
   -3.100     0.000  -0.085426   0.000202   0.007165   0.007366   0.000000   0.000000  -0.008378   0.000000  -0.000000   10.0000    -0.6367
   -3.000     0.000  -0.076083   0.000161   0.007162   0.007323   0.000000   0.000000  -0.010622   0.000000   0.000000   10.0000    -1.0038
   -2.900     0.000  -0.066741   0.000125   0.007159   0.007284   0.000000   0.000000  -0.012866   0.000000   0.000000   10.0000    -1.3964
   -2.800     0.000  -0.057399   0.000093   0.007156   0.007249   0.000000   0.000000  -0.015110   0.000000   0.000000   10.0000    -1.7890
   -2.700     0.000  -0.048057   0.000066   0.007153   0.007219   0.000000   0.000000  -0.017353   0.000000   0.000000   10.0000    -2.1518
   -2.600     0.000  -0.038715   0.000043   0.007150   0.007194   0.000000   0.000000  -0.019597   0.000000   0.000000   10.0000    -2.4500
   -2.500     0.000  -0.029369   0.000026   0.007151   0.007177   0.000000   0.000000  -0.021842  -0.000000   0.000000   10.0000    -1.7217
   -2.400     0.000  -0.020018   0.000013   0.007155   0.007168   0.000000   0.000000  -0.024089   0.000000   0.000000   10.0000     0.1001
   -2.300     0.000  -0.010667   0.000004   0.007159   0.007163   0.000000   0.000000  -0.026335   0.000000   0.000000   10.0000     1.9219
   -2.200     0.000  -0.001316   0.000000   0.007164   0.007164   0.000000   0.000000  -0.028581   0.000000   0.000000   10.0000     3.7422
   -2.100     0.000   0.008035   0.000001   0.007168   0.007169   0.000000  -0.000000  -0.030828   0.000000   0.000000   10.0000     5.5662
   -2.000     0.000   0.017386   0.000006   0.007172   0.007178   0.000000  -0.000000  -0.033074  -0.000000  -0.000000   10.0000     7.3879
   -1.900     0.000   0.026783   0.000016   0.007179   0.007195   0.000000  -0.000000  -0.035339   0.000000   0.000000   10.0000     7.1391
   -1.800     0.000   0.036193   0.000031   0.007186   0.007217   0.000000  -0.000000  -0.037610   0.000000  -0.000000   10.0000     6.3136
   -1.700     0.000   0.045602   0.000051   0.007193   0.007244   0.000000   0.000000  -0.039881   0.000000  -0.000000   10.0000     5.4669
   -1.600     0.000   0.055011   0.000075   0.007201   0.007276   0.000000  -0.000000  -0.042151   0.000000  -0.000000   10.0000     4.6174
   -1.500     0.000   0.064420   0.000104   0.007208   0.007312   0.000000  -0.000000  -0.044422   0.000000   0.000000   10.0000     3.7612
   -1.400     0.000   0.073812   0.000137   0.007214   0.007351   0.000000  -0.000000  -0.046686   0.000000  -0.000000   10.0000     3.0746
   -1.300     0.000   0.083163   0.000176   0.007215   0.007391   0.000000  -0.000000  -0.048931   0.000000   0.000000   10.0000     2.8316
   -1.200     0.000   0.092508   0.000218   0.007216   0.007434   0.000000  -0.000000  -0.051173   0.000000   0.000000   10.0000     2.6538
   -1.100     0.000   0.101851   0.000266   0.007216   0.007482   0.000000  -0.000000  -0.053414   0.000000   0.000000   10.0000     2.5062
   -1.000     0.000   0.111194   0.000318   0.007216   0.007534   0.000000  -0.000000  -0.055655   0.000000   0.000000   10.0000     2.3587
   -0.900     0.000   0.120537   0.000374   0.007216   0.007590   0.000000  -0.000000  -0.057896   0.000000   0.000000   10.0000     2.2194
   -0.800     0.000   0.129902   0.000436   0.007218   0.007654   0.000000  -0.000000  -0.060146   0.000000   0.000000   10.0000     2.1313
   -0.700     0.000   0.139278   0.000502   0.007222   0.007723   0.000000  -0.000000  -0.062401   0.000000   0.000000   10.0000     2.0629
   -0.600     0.000   0.148657   0.000572   0.007226   0.007798   0.000000  -0.000000  -0.064657   0.000000   0.000000   10.0000     2.0013
   -0.500     0.000   0.158036   0.000648   0.007230   0.007877   0.000000  -0.000000  -0.066913   0.000000   0.000000   10.0000     1.9403
   -0.400     0.000   0.167418   0.000728   0.007234   0.007962   0.000000  -0.000000  -0.069170   0.000000   0.000000   10.0000     1.8830
   -0.300     0.000   0.176780   0.000812   0.007239   0.008052   0.000000   0.000000  -0.071419   0.000000  -0.000000   10.0000     1.8311
   -0.200     0.000   0.186104   0.000902   0.007247   0.008148   0.000000  -0.000000  -0.073650   0.000000  -0.000000   10.0000     1.7905
   -0.100     0.000   0.195417   0.000995   0.007255   0.008250   0.000000  -0.000000  -0.075876   0.000000  -0.000000   10.0000     1.7535
    0.000     0.000   0.204726   0.001093   0.007264   0.008357   0.000000  -0.000000  -0.078100   0.000000   0.000000   10.0000     1.7205
    0.100     0.000   0.214034   0.001196   0.007273   0.008469   0.000000  -0.000000  -0.080322   0.000000   0.000000   10.0000     1.6897
    0.200     0.000   0.223342   0.001303   0.007282   0.008585   0.000000  -0.000000  -0.082546   0.000000  -0.000000   10.0000     1.6591
    0.300     0.000   0.232696   0.001415   0.007287   0.008702   0.000000  -0.000000  -0.084789   0.000000  -0.000000   10.0000     1.6347
    0.400     0.000   0.242071   0.001533   0.007289   0.008822   0.000000  -0.000000  -0.087041   0.000000  -0.000000   10.0000     1.6131
    0.500     0.000   0.251456   0.001654   0.007291   0.008945   0.000000  -0.000000  -0.089299   0.000000  -0.000000   10.0000     1.5926
    0.600     0.000   0.260842   0.001781   0.007292   0.009073   0.000000  -0.000000  -0.091557   0.000000  -0.000000   10.0000     1.5723
    0.700     0.000   0.270233   0.001912   0.007293   0.009205   0.000000  -0.000000  -0.093817   0.000000  -0.000000   10.0000     1.5527
    0.800     0.000   0.279604   0.002048   0.007295   0.009343   0.000000  -0.000000  -0.096069   0.000000   0.000000   10.0000     1.5344
    0.900     0.000   0.288937   0.002188   0.007299   0.009488   0.000000  -0.000000  -0.098303   0.000000   0.000000   10.0000     1.5185
    1.000     0.000   0.298263   0.002333   0.007304   0.009637   0.000000  -0.000000  -0.100534   0.000000   0.000000   10.0000     1.5038
    1.100     0.000   0.307581   0.002482   0.007310   0.009792   0.000000  -0.000000  -0.102762   0.000000   0.000000   10.0000     1.4899
    1.200     0.000   0.316900   0.002636   0.007315   0.009951   0.000000  -0.000000  -0.104989   0.000000   0.000000   10.0000     1.4759
    1.300     0.000   0.326208   0.002794   0.007321   0.010115   0.000000  -0.000000  -0.107213   0.000000   0.000000   10.0000     1.4625
    1.400     0.000   0.335481   0.002957   0.007331   0.010287   0.000000  -0.000000  -0.109420   0.000000  -0.000000   10.0000     1.4506
    1.500     0.000   0.344739   0.003123   0.007341   0.010465   0.000000   0.000000  -0.111620   0.000000   0.000000   10.0000     1.4393
    1.600     0.000   0.353992   0.003295   0.007353   0.010647   0.000000  -0.000000  -0.113818   0.000000   0.000000   10.0000     1.4285
    1.700     0.000   0.363235   0.003470   0.007365   0.010835   0.000000  -0.000000  -0.116011   0.000000  -0.000000   10.0000     1.4181
    1.800     0.000   0.372477   0.003650   0.007378   0.011028   0.000000  -0.000000  -0.118204   0.000000  -0.000000   10.0000     1.4079
    1.900     0.000   0.381744   0.003835   0.007387   0.011222   0.000000   0.000000  -0.120407   0.000000  -0.000000   10.0000     1.3986
    2.000     0.000   0.391038   0.004025   0.007393   0.011418   0.000000  -0.000000  -0.122623   0.000000   0.000000   10.0000     1.3902
    2.100     0.000   0.400346   0.004219   0.007397   0.011617   0.000000  -0.000000  -0.124845   0.000000  -0.000000   10.0000     1.3821
    2.200     0.000   0.409657   0.004419   0.007401   0.011819   0.000000  -0.000000  -0.127069   0.000000   0.000000   10.0000     1.3740
    2.300     0.000   0.418977   0.004623   0.007403   0.012026   0.000000  -0.000000  -0.129296   0.000000  -0.000000   10.0000     1.3662
    2.400     0.000   0.428281   0.004831   0.007406   0.012238   0.000000  -0.000000  -0.131517   0.000000   0.000000   10.0000     1.3585
    2.500     0.000   0.437505   0.005043   0.007414   0.012457   0.000000  -0.000000  -0.133703   0.000000   0.000000   10.0000     1.3517
    2.600     0.000   0.446707   0.005259   0.007421   0.012681   0.000000  -0.000000  -0.135879   0.000000   0.000000   10.0000     1.3452
    2.700     0.000   0.455886   0.005480   0.007430   0.012910   0.000000  -0.000000  -0.138045   0.000000  -0.000000   10.0000     1.3390
    2.800     0.000   0.465059   0.005704   0.007440   0.013144   0.000000  -0.000000  -0.140207   0.000000   0.000000   10.0000     1.3329
    2.900     0.000   0.474216   0.005932   0.007450   0.013382   0.000000  -0.000000  -0.142363   0.000000   0.000000   10.0000     1.3269
    3.000     0.000   0.483377   0.006165   0.007460   0.013625   0.000000  -0.000000  -0.144520   0.000000   0.000000   10.0000     1.3210
    3.100     0.000   0.492541   0.006403   0.007470   0.013872   0.000000  -0.000000  -0.146679   0.000000   0.000000   10.0000     1.3152
    3.200     0.000   0.501696   0.006644   0.007479   0.014124   0.000000  -0.000000  -0.148833   0.000000   0.000000   10.0000     1.3096
    3.300     0.000   0.510850   0.006890   0.007489   0.014380   0.000000  -0.000000  -0.150986   0.000000   0.000000   10.0000     1.3040
    3.400     0.000   0.520004   0.007141   0.007499   0.014640   0.000000  -0.000000  -0.153140   0.000000   0.000000   10.0000     1.2984
    3.500     0.000   0.529162   0.007396   0.007508   0.014904   0.000000  -0.000000  -0.155296   0.000000  -0.000000   10.0000     1.2930
    3.600     0.000   0.538334   0.007656   0.007514   0.015170   0.000000  -0.000000  -0.157457   0.000000   0.000000   10.0000     1.2880
    3.700     0.000   0.547509   0.007920   0.007520   0.015440   0.000000  -0.000000  -0.159620   0.000000   0.000000   10.0000     1.2833
    3.800     0.000   0.556689   0.008189   0.007524   0.015713   0.000000  -0.000000  -0.161785   0.000000   0.000000   10.0000     1.2787
    3.900     0.000   0.565860   0.008462   0.007529   0.015991   0.000000  -0.000000  -0.163946   0.000000   0.000000   10.0000     1.2743
    4.000     0.000   0.575033   0.008739   0.007533   0.016273   0.000000  -0.000000  -0.166108   0.000000   0.000000   10.0000     1.2699
    4.100     0.000   0.584150   0.009020   0.007540   0.016560   0.000000  -0.000000  -0.168246   0.000000  -0.000000   10.0000     1.2657
    4.200     0.000   0.593231   0.009305   0.007547   0.016852   0.000000  -0.000000  -0.170368   0.000000   0.000000   10.0000     1.2616
    4.300     0.000   0.602300   0.009594   0.007555   0.017149   0.000000  -0.000000  -0.172484   0.000000  -0.000000   10.0000     1.2575
    4.400     0.000   0.611348   0.009886   0.007564   0.017450   0.000000  -0.000000  -0.174591   0.000000   0.000000   10.0000     1.2535
    4.500     0.000   0.620400   0.010183   0.007572   0.017755   0.000000  -0.000000  -0.176700   0.000000   0.000000   10.0000     1.2496
    4.600     0.000   0.629429   0.010484   0.007581   0.018065   0.000000  -0.000000  -0.178799   0.000000   0.000000   10.0000     1.2458
    4.700     0.000   0.638418   0.010788   0.007592   0.018380   0.000000  -0.000000  -0.180881   0.000000   0.000000   10.0000     1.2421
    4.800     0.000   0.647393   0.011096   0.007604   0.018700   0.000000  -0.000000  -0.182956   0.000000   0.000000   10.0000     1.2386
    4.900     0.000   0.656363   0.011409   0.007617   0.019025   0.000000  -0.000000  -0.185028   0.000000   0.000000   10.0000     1.2350
    5.000     0.000   0.665326   0.011725   0.007630   0.019355   0.000000  -0.000000  -0.187097   0.000000   0.000000   10.0000     1.2315
    5.100     0.000   0.674277   0.012045   0.007643   0.019688   0.000000  -0.000000  -0.189162   0.000000   0.000000   10.0000     1.2280
    5.200     0.000   0.683249   0.012370   0.007655   0.020025   0.000000  -0.000000  -0.191234   0.000000  -0.000000   10.0000     1.2246
    5.300     0.000   0.692233   0.012699   0.007665   0.020365   0.000000  -0.000000  -0.193312   0.000000   0.000000   10.0000     1.2215
    5.400     0.000   0.701223   0.013033   0.007676   0.020708   0.000000  -0.000000  -0.195393   0.000000   0.000000   10.0000     1.2183
    5.500     0.000   0.710218   0.013371   0.007685   0.021056   0.000000  -0.000000  -0.197476   0.000000   0.000000   10.0000     1.2153
    5.600     0.000   0.719215   0.013713   0.007695   0.021408   0.000000  -0.000000  -0.199559   0.000000  -0.000000   10.0000     1.2123
    5.700     0.000   0.728165   0.014059   0.007707   0.021766   0.000000  -0.000000  -0.201622   0.000000   0.000000   10.0000     1.2093
    5.800     0.000   0.737062   0.014408   0.007724   0.022132   0.000000  -0.000000  -0.203663   0.000000   0.000000   10.0000     1.2063
    5.900     0.000   0.745928   0.014760   0.007743   0.022502   0.000000  -0.000000  -0.205690   0.000000   0.000000   10.0000     1.2034
    6.000     0.000   0.754785   0.015115   0.007762   0.022877   0.000000  -0.000000  -0.207713  -0.000000  -0.000000   10.0000     1.2005
    6.100     0.000   0.763613   0.015474   0.007784   0.023258   0.000000  -0.000000  -0.209723   0.000000   0.000000   10.0000     1.1977
    6.200     0.000   0.772452   0.015837   0.007805   0.023642   0.000000  -0.000000  -0.211737   0.000000   0.000000   10.0000     1.1948
    6.300     0.000   0.781342   0.016205   0.007826   0.024032   0.000000  -0.000000  -0.213774   0.000000  -0.000000   10.0000     1.1921
    6.400     0.000   0.790235   0.016578   0.007848   0.024426   0.000000   0.000000  -0.215812   0.000000   0.000000   10.0000     1.1895
    6.500     0.000   0.799139   0.016955   0.007871   0.024826   0.000000  -0.000000  -0.217856   0.000000   0.000000   10.0000     1.1870
    6.600     0.000   0.808053   0.017337   0.007893   0.025230   0.000000  -0.000000  -0.219903   0.000000   0.000000   10.0000     1.1844
    6.700     0.000   0.816974   0.017723   0.007915   0.025639   0.000000  -0.000000  -0.221955   0.000000   0.000000   10.0000     1.1819
    6.800     0.000   0.825837   0.018112   0.007943   0.026055   0.000000  -0.000000  -0.223981   0.000000  -0.000000   10.0000     1.1794
    6.900     0.000   0.834654   0.018504   0.007975   0.026479   0.000000  -0.000000  -0.225989   0.000000   0.000000   10.0000     1.1769
    7.000     0.000   0.843438   0.018899   0.008011   0.026910   0.000000  -0.000000  -0.227982   0.000000   0.000000   10.0000     1.1745
    7.100     0.000   0.852221   0.019298   0.008047   0.027345   0.000000  -0.000000  -0.229975   0.000000   0.000000   10.0000     1.1721
    7.200     0.000   0.860978   0.019700   0.008085   0.027785   0.000000  -0.000000  -0.231957   0.000000   0.000000   10.0000     1.1696
    7.300     0.000   0.869741   0.020106   0.008123   0.028229   0.000000  -0.000000  -0.233942   0.000000   0.000000   10.0000     1.1673
    7.400     0.000   0.878532   0.020517   0.008159   0.028676   0.000000  -0.000000  -0.235939   0.000000   0.000000   10.0000     1.1650
    7.500     0.000   0.887331   0.020932   0.008194   0.029126   0.000000  -0.000000  -0.237939   0.000000   0.000000   10.0000     1.1627
    7.600     0.000   0.896127   0.021352   0.008230   0.029582   0.000000  -0.000000  -0.239940   0.000000   0.000000   10.0000     1.1605
    7.700     0.000   0.904928   0.021776   0.008266   0.030042   0.000000  -0.000000  -0.241942   0.000000   0.000000   10.0000     1.1583
    7.800     0.000   0.913734   0.022204   0.008301   0.030505   0.000000  -0.000000  -0.243947   0.000000  -0.000000   10.0000     1.1562
    7.900     0.000   0.922438   0.022634   0.008339   0.030973   0.000000  -0.000000  -0.245908   0.000000   0.000000   10.0000     1.1540
    8.000     0.000   0.931089   0.023067   0.008378   0.031445   0.000000  -0.000000  -0.247846   0.000000  -0.000000   10.0000     1.1518
    8.100     0.000   0.939665   0.023504   0.008419   0.031923   0.000000  -0.000000  -0.249757   0.000000   0.000000   10.0000     1.1496
    8.200     0.000   0.948268   0.023938   0.008461   0.032399   0.000000  -0.000000  -0.251669   0.000000   0.000000   10.0000     1.1474
    8.300     0.000   0.956824   0.024376   0.008505   0.032881   0.000000  -0.000000  -0.253564   0.000000   0.000000   10.0000     1.1452
    8.400     0.000   0.965310   0.024816   0.008550   0.033366   0.000000  -0.000000  -0.255430   0.000000   0.000000   10.0000     1.1429
    8.500     0.000   0.973710   0.025262   0.008596   0.033858   0.000000  -0.000000  -0.257265   0.000000   0.000000   10.0000     1.1407
    8.600     0.000   0.982135   0.025705   0.008644   0.034348   0.000000  -0.000000  -0.259100   0.000000   0.000000   10.0000     1.1385
    8.700     0.000   0.990504   0.026151   0.008692   0.034843   0.000000  -0.000000  -0.260915   0.000000   0.000000   10.0000     1.1362
    8.800     0.000   0.998852   0.026601   0.008741   0.035341   0.000000  -0.000000  -0.262722   0.000000  -0.000000   10.0000     1.1340
    8.900     0.000   1.007333   0.027058   0.008789   0.035847   0.000000  -0.000000  -0.264595   0.000000   0.000000   10.0000     1.1319
    9.000     0.000   1.016449   0.027539   0.008834   0.036373   0.000000  -0.000000  -0.266777  -0.000000  -0.000000   10.0000     1.1305
    9.100     0.000   1.025784   0.028033   0.008878   0.036911   0.000000  -0.000000  -0.269069   0.000000  -0.000000   10.0000     1.1293
    9.200     0.000   1.035479   0.028546   0.008921   0.037467   0.000000  -0.000000  -0.271538   0.000000   0.000000   10.0000     1.1285
    9.300     0.000   1.045142   0.029064   0.008964   0.038028   0.000000  -0.000000  -0.273996   0.000000   0.000000   10.0000     1.1276
    9.400     0.000   1.054979   0.029596   0.009006   0.038601   0.000000  -0.000000  -0.276541  -0.000000  -0.000000   10.0000     1.1270
    9.500     0.000   1.064929   0.030137   0.009047   0.039183   0.000000  -0.000000  -0.279145   0.000000   0.000000   10.0000     1.1265
    9.600     0.000   1.074876   0.030683   0.009087   0.039770   0.000000  -0.000000  -0.281749   0.000000   0.000000   10.0000     1.1260
    9.700     0.000   1.084825   0.031234   0.009127   0.040361   0.000000  -0.000000  -0.284354   0.000000   0.000000   10.0000     1.1255
    9.800     0.000   1.094859   0.031796   0.009165   0.040960   0.000000  -0.000000  -0.287002   0.000000   0.000000   10.0000     1.1251
    9.900     0.000   1.105088   0.032374   0.009201   0.041575   0.000000  -0.000000  -0.289748   0.000000   0.000000   10.0000     1.1250
   10.000     0.000   1.115338   0.032959   0.009239   0.042198   0.000000  -0.000000  -0.292507   0.000000   0.000000   10.0000     1.1248
   10.100     0.000   1.126014   0.033556   0.009298   0.042854   0.000000  -0.000000  -0.295466   0.000000   0.000000   10.0000     1.1249
   10.200     0.000   1.136897   0.034173   0.009368   0.043541   0.000000  -0.000000  -0.298535   0.000000   0.000000   10.0000     1.1252
   10.300     0.000   1.147895   0.034804   0.009445   0.044249   0.000000  -0.000000  -0.301664   0.000000  -0.000000   10.0000     1.1256
   10.400     0.000   1.158996   0.035446   0.009527   0.044974   0.000000  -0.000000  -0.304845   0.000000   0.000000   10.0000     1.1260
   10.500     0.000   1.170094   0.036096   0.009609   0.045705   0.000000  -0.000000  -0.308026   0.000000   0.000000   10.0000     1.1265
