xflr5 v6.61

Plane name :        AeroSail 30m 10deg flap UPDATED
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -6.900     0.000   0.054212   0.000073   0.006110   0.006184   0.000000  -0.000000  -0.113030   0.000000   0.000000   10.0000     5.3533
   -6.800     0.000   0.061851   0.000098   0.006225   0.006323   0.000000  -0.000000  -0.114529   0.000000   0.000000   10.0000     7.0054
   -6.700     0.000   0.069399   0.000125   0.006352   0.006477   0.000000  -0.000000  -0.115969   0.000000  -0.000000   10.0000     7.0080
   -6.600     0.000   0.076956   0.000155   0.006479   0.006634   0.000000  -0.000000  -0.117407   0.000000   0.000000   10.0000     6.9104
   -6.500     0.000   0.084495   0.000187   0.006611   0.006798   0.000000  -0.000000  -0.118827   0.000000   0.000000   10.0000     6.3124
   -6.400     0.000   0.092148   0.000223   0.006733   0.006956   0.000000  -0.000000  -0.120300   0.000000   0.000000   10.0000     5.7279
   -6.300     0.000   0.100554   0.000265   0.006797   0.007061   0.000000  -0.000000  -0.122112   0.000000  -0.000000   10.0000     5.4232
   -6.200     0.000   0.109113   0.000311   0.006846   0.007157   0.000000  -0.000000  -0.124000   0.000000   0.000000   10.0000     5.1834
   -6.100     0.000   0.117735   0.000362   0.006892   0.007254   0.000000  -0.000000  -0.125913   0.000000   0.000000   10.0000     4.9606
   -6.000     0.000   0.126344   0.000418   0.006933   0.007351   0.000000  -0.000000  -0.127836   0.000000   0.000000   10.0000     4.7546
   -5.900     0.000   0.134965   0.000477   0.006975   0.007452   0.000000  -0.000000  -0.129760   0.000000   0.000000   10.0000     4.5244
   -5.800     0.000   0.143699   0.000541   0.007012   0.007553   0.000000  -0.000000  -0.131729   0.000000   0.000000   10.0000     4.2901
   -5.700     0.000   0.152545   0.000610   0.007042   0.007652   0.000000  -0.000000  -0.133749   0.000000   0.000000   10.0000     4.1151
   -5.600     0.000   0.161411   0.000683   0.007071   0.007754   0.000000  -0.000000  -0.135779   0.000000  -0.000000   10.0000     3.9533
   -5.500     0.000   0.170286   0.000760   0.007100   0.007860   0.000000  -0.000000  -0.137813   0.000000   0.000000   10.0000     3.7971
   -5.400     0.000   0.179164   0.000842   0.007128   0.007970   0.000000  -0.000000  -0.139849   0.000000   0.000000   10.0000     3.6437
   -5.300     0.000   0.188065   0.000928   0.007156   0.008084   0.000000  -0.000000  -0.141895  -0.000000   0.000000   10.0000     3.5043
   -5.200     0.000   0.197018   0.001019   0.007183   0.008202   0.000000  -0.000000  -0.143961   0.000000   0.000000   10.0000     3.3951
   -5.100     0.000   0.205985   0.001114   0.007209   0.008324   0.000000  -0.000000  -0.146033   0.000000   0.000000   10.0000     3.2944
   -5.000     0.000   0.214955   0.001214   0.007236   0.008450   0.000000  -0.000000  -0.148107   0.000000   0.000000   10.0000     3.1967
   -4.900     0.000   0.223933   0.001318   0.007262   0.008580   0.000000  -0.000000  -0.150183   0.000000   0.000000   10.0000     3.1035
   -4.800     0.000   0.232914   0.001426   0.007289   0.008715   0.000000  -0.000000  -0.152262   0.000000   0.000000   10.0000     3.0127
   -4.700     0.000   0.241913   0.001539   0.007310   0.008849   0.000000  -0.000000  -0.154348   0.000000   0.000000   10.0000     2.9364
   -4.600     0.000   0.250925   0.001656   0.007329   0.008985   0.000000  -0.000000  -0.156440   0.000000   0.000000   10.0000     2.8701
   -4.500     0.000   0.259944   0.001778   0.007346   0.009124   0.000000  -0.000000  -0.158536   0.000000   0.000000   10.0000     2.8082
   -4.400     0.000   0.268964   0.001904   0.007363   0.009267   0.000000  -0.000000  -0.160633   0.000000   0.000000   10.0000     2.7468
   -4.300     0.000   0.277986   0.002035   0.007379   0.009414   0.000000   0.000000  -0.162730   0.000000  -0.000000   10.0000     2.6877
   -4.200     0.000   0.287009   0.002170   0.007395   0.009564   0.000000  -0.000000  -0.164828   0.000000   0.000000   10.0000     2.6319
   -4.100     0.000   0.296036   0.002309   0.007409   0.009718   0.000000  -0.000000  -0.166926   0.000000   0.000000   10.0000     2.5827
   -4.000     0.000   0.305065   0.002453   0.007424   0.009876   0.000000   0.000000  -0.169026  -0.000000  -0.000000   10.0000     2.5366
   -3.900     0.000   0.314098   0.002601   0.007438   0.010038   0.000000  -0.000000  -0.171126   0.000000   0.000000   10.0000     2.4938
   -3.800     0.000   0.323130   0.002753   0.007451   0.010205   0.000000  -0.000000  -0.173227   0.000000  -0.000000   10.0000     2.4512
   -3.700     0.000   0.332165   0.002910   0.007465   0.010375   0.000000  -0.000000  -0.175328   0.000000   0.000000   10.0000     2.4098
   -3.600     0.000   0.341226   0.003071   0.007480   0.010551   0.000000  -0.000000  -0.177439   0.000000   0.000000   10.0000     2.3731
   -3.500     0.000   0.350297   0.003237   0.007495   0.010732   0.000000  -0.000000  -0.179554   0.000000   0.000000   10.0000     2.3384
   -3.400     0.000   0.359373   0.003408   0.007510   0.010917   0.000000  -0.000000  -0.181670   0.000000  -0.000000   10.0000     2.3044
   -3.300     0.000   0.368455   0.003583   0.007525   0.011108   0.000000  -0.000000  -0.183789   0.000000  -0.000000   10.0000     2.2716
   -3.200     0.000   0.377537   0.003762   0.007540   0.011302   0.000000  -0.000000  -0.185908   0.000000   0.000000   10.0000     2.2395
   -3.100     0.000   0.386573   0.003946   0.007556   0.011501   0.000000  -0.000000  -0.188006   0.000000   0.000000   10.0000     2.2101
   -3.000     0.000   0.395548   0.004132   0.007573   0.011705   0.000000  -0.000000  -0.190075   0.000000   0.000000   10.0000     2.1837
   -2.900     0.000   0.404495   0.004323   0.007591   0.011914   0.000000  -0.000000  -0.192132   0.000000   0.000000   10.0000     2.1582
   -2.800     0.000   0.413437   0.004518   0.007608   0.012126   0.000000  -0.000000  -0.194185   0.000000   0.000000   10.0000     2.1330
   -2.700     0.000   0.422359   0.004716   0.007627   0.012343   0.000000  -0.000000  -0.196229   0.000000   0.000000   10.0000     2.1084
   -2.600     0.000   0.431292   0.004919   0.007644   0.012563   0.000000  -0.000000  -0.198278   0.000000   0.000000   10.0000     2.0841
   -2.500     0.000   0.440287   0.005127   0.007658   0.012785   0.000000  -0.000000  -0.200354   0.000000   0.000000   10.0000     2.0621
   -2.400     0.000   0.449288   0.005340   0.007671   0.013011   0.000000  -0.000000  -0.202432   0.000000   0.000000   10.0000     2.0413
   -2.300     0.000   0.458306   0.005557   0.007683   0.013239   0.000000  -0.000000  -0.204518   0.000000   0.000000   10.0000     2.0210
   -2.200     0.000   0.467327   0.005778   0.007694   0.013472   0.000000  -0.000000  -0.206606   0.000000   0.000000   10.0000     2.0011
   -2.100     0.000   0.476361   0.006004   0.007704   0.013709   0.000000  -0.000000  -0.208699   0.000000   0.000000   10.0000     1.9816
   -2.000     0.000   0.485334   0.006234   0.007718   0.013953   0.000000  -0.000000  -0.210764   0.000000   0.000000   10.0000     1.9631
   -1.900     0.000   0.494256   0.006467   0.007735   0.014203   0.000000  -0.000000  -0.212804   0.000000   0.000000   10.0000     1.9454
   -1.800     0.000   0.503155   0.006704   0.007753   0.014457   0.000000  -0.000000  -0.214834   0.000000   0.000000   10.0000     1.9286
   -1.700     0.000   0.512043   0.006945   0.007772   0.014717   0.000000  -0.000000  -0.216857   0.000000  -0.000000   10.0000     1.9122
   -1.600     0.000   0.520924   0.007189   0.007791   0.014980   0.000000  -0.000000  -0.218877   0.000000   0.000000   10.0000     1.8960
   -1.500     0.000   0.529789   0.007438   0.007810   0.015248   0.000000  -0.000000  -0.220889   0.000000   0.000000   10.0000     1.8804
   -1.400     0.000   0.538647   0.007690   0.007827   0.015517   0.000000  -0.000000  -0.222898   0.000000  -0.000000   10.0000     1.8656
   -1.300     0.000   0.547474   0.007949   0.007843   0.015791   0.000000  -0.000000  -0.224899   0.000000  -0.000000   10.0000     1.8514
   -1.200     0.000   0.556341   0.008208   0.007858   0.016066   0.000000  -0.000000  -0.226906   0.000000   0.000000   10.0000     1.8375
   -1.100     0.000   0.565191   0.008472   0.007873   0.016345   0.000000  -0.000000  -0.228909   0.000000   0.000000   10.0000     1.8240
   -1.000     0.000   0.574036   0.008741   0.007888   0.016629   0.000000  -0.000000  -0.230911   0.000000   0.000000   10.0000     1.8107
   -0.900     0.000   0.582884   0.009014   0.007903   0.016917   0.000000  -0.000000  -0.232913   0.000000   0.000000   10.0000     1.7981
   -0.800     0.000   0.591733   0.009291   0.007919   0.017210   0.000000  -0.000000  -0.234916   0.000000   0.000000   10.0000     1.7859
   -0.700     0.000   0.600583   0.009573   0.007934   0.017507   0.000000  -0.000000  -0.236918   0.000000   0.000000   10.0000     1.7739
   -0.600     0.000   0.609435   0.009858   0.007950   0.017809   0.000000  -0.000000  -0.238921   0.000000   0.000000   10.0000     1.7621
   -0.500     0.000   0.618285   0.010148   0.007965   0.018114   0.000000  -0.000000  -0.240923   0.000000   0.000000   10.0000     1.7504
   -0.400     0.000   0.627070   0.010441   0.007983   0.018423   0.000000  -0.000000  -0.242894   0.000000  -0.000000   10.0000     1.7393
   -0.300     0.000   0.635751   0.010735   0.008002   0.018737   0.000000  -0.000000  -0.244817   0.000000   0.000000   10.0000     1.7287
   -0.200     0.000   0.644386   0.011032   0.008022   0.019054   0.000000  -0.000000  -0.246719   0.000000   0.000000   10.0000     1.7183
   -0.100     0.000   0.652998   0.011332   0.008042   0.019375   0.000000  -0.000000  -0.248611   0.000000   0.000000   10.0000     1.7080
    0.000     0.000   0.661589   0.011636   0.008063   0.019699   0.000000  -0.000000  -0.250492   0.000000   0.000000   10.0000     1.6979
    0.100     0.000   0.670185   0.011944   0.008084   0.020028   0.000000  -0.000000  -0.252375   0.000000   0.000000   10.0000     1.6879
    0.200     0.000   0.678768   0.012254   0.008105   0.020359   0.000000  -0.000000  -0.254251   0.000000   0.000000   10.0000     1.6784
    0.300     0.000   0.687348   0.012569   0.008125   0.020694   0.000000  -0.000000  -0.256125   0.000000   0.000000   10.0000     1.6693
    0.400     0.000   0.695932   0.012888   0.008145   0.021032   0.000000  -0.000000  -0.258000   0.000000   0.000000   10.0000     1.6602
    0.500     0.000   0.704524   0.013211   0.008164   0.021374   0.000000  -0.000000  -0.259878   0.000000   0.000000   10.0000     1.6513
    0.600     0.000   0.713117   0.013538   0.008183   0.021721   0.000000  -0.000000  -0.261758   0.000000   0.000000   10.0000     1.6425
    0.700     0.000   0.721678   0.013868   0.008202   0.022069   0.000000  -0.000000  -0.263622   0.000000   0.000000   10.0000     1.6340
    0.800     0.000   0.730223   0.014201   0.008220   0.022421   0.000000  -0.000000  -0.265478  -0.000000  -0.000000   10.0000     1.6258
    0.900     0.000   0.738762   0.014538   0.008239   0.022776   0.000000  -0.000000  -0.267331   0.000000   0.000000   10.0000     1.6177
    1.000     0.000   0.747300   0.014878   0.008257   0.023135   0.000000  -0.000000  -0.269183   0.000000  -0.000000   10.0000     1.6097
    1.100     0.000   0.755833   0.015223   0.008275   0.023498   0.000000  -0.000000  -0.271033   0.000000  -0.000000   10.0000     1.6019
    1.200     0.000   0.764322   0.015571   0.008294   0.023864   0.000000  -0.000000  -0.272863   0.000000  -0.000000   10.0000     1.5940
    1.300     0.000   0.772683   0.015919   0.008315   0.024234   0.000000  -0.000000  -0.274635   0.000000   0.000000   10.0000     1.5864
    1.400     0.000   0.780979   0.016269   0.008338   0.024607   0.000000  -0.000000  -0.276376   0.000000   0.000000   10.0000     1.5791
    1.500     0.000   0.789249   0.016622   0.008361   0.024983   0.000000  -0.000000  -0.278104   0.000000   0.000000   10.0000     1.5719
    1.600     0.000   0.797481   0.016977   0.008385   0.025361   0.000000  -0.000000  -0.279815   0.000000   0.000000   10.0000     1.5647
    1.700     0.000   0.805654   0.017337   0.008409   0.025746   0.000000  -0.000000  -0.281504   0.000000   0.000000   10.0000     1.5575
    1.800     0.000   0.813732   0.017695   0.008433   0.026128   0.000000  -0.000000  -0.283142   0.000000   0.000000   10.0000     1.5505
    1.900     0.000   0.821779   0.018051   0.008457   0.026508   0.000000  -0.000000  -0.284757   0.000000   0.000000   10.0000     1.5436
    2.000     0.000   0.829697   0.018412   0.008481   0.026893   0.000000  -0.000000  -0.286321   0.000000   0.000000   10.0000     1.5368
    2.100     0.000   0.837629   0.018775   0.008504   0.027279   0.000000  -0.000000  -0.287888   0.000000   0.000000   10.0000     1.5300
    2.200     0.000   0.845520   0.019139   0.008528   0.027667   0.000000  -0.000000  -0.289433   0.000000  -0.000000   10.0000     1.5233
    2.300     0.000   0.853340   0.019504   0.008550   0.028055   0.000000  -0.000000  -0.290944   0.000000   0.000000   10.0000     1.5167
    2.400     0.000   0.861063   0.019871   0.008571   0.028442   0.000000  -0.000000  -0.292409   0.000000   0.000000   10.0000     1.5101
    2.500     0.000   0.868726   0.020238   0.008591   0.028829   0.000000  -0.000000  -0.293844   0.000000   0.000000   10.0000     1.5037
    2.600     0.000   0.876338   0.020602   0.008612   0.029213   0.000000  -0.000000  -0.295248   0.000000   0.000000   10.0000     1.4972
    2.700     0.000   0.883906   0.020969   0.008632   0.029601   0.000000  -0.000000  -0.296634  -0.000000  -0.000000   10.0000     1.4908
    2.800     0.000   0.891408   0.021338   0.008653   0.029992   0.000000  -0.000000  -0.297992   0.000000   0.000000   10.0000     1.4845
    2.900     0.000   0.898788   0.021711   0.008680   0.030391   0.000000  -0.000000  -0.299302   0.000000   0.000000   10.0000     1.4782
    3.000     0.000   0.906166   0.022081   0.008709   0.030790   0.000000  -0.000000  -0.300602   0.000000   0.000000   10.0000     1.4720
    3.100     0.000   0.913442   0.022455   0.008740   0.031194   0.000000  -0.000000  -0.301864   0.000000   0.000000   10.0000     1.4659
    3.200     0.000   0.920715   0.022824   0.008770   0.031594   0.000000  -0.000000  -0.303113   0.000000   0.000000   10.0000     1.4598
    3.300     0.000   0.927927   0.023196   0.008803   0.031999   0.000000  -0.000000  -0.304338   0.000000   0.000000   10.0000     1.4538
    3.400     0.000   0.935213   0.023574   0.008836   0.032410   0.000000  -0.000000  -0.305600   0.000000   0.000000   10.0000     1.4480
    3.500     0.000   0.942528   0.023955   0.008869   0.032824   0.000000  -0.000000  -0.306877   0.000000   0.000000   10.0000     1.4422
    3.600     0.000   0.949882   0.024341   0.008902   0.033244   0.000000  -0.000000  -0.308173   0.000000   0.000000   10.0000     1.4366
    3.700     0.000   0.957193   0.024728   0.008938   0.033666   0.000000  -0.000000  -0.309451   0.000000   0.000000   10.0000     1.4310
    3.800     0.000   0.964485   0.025121   0.008973   0.034094   0.000000  -0.000000  -0.310725   0.000000  -0.000000   10.0000     1.4254
    3.900     0.000   0.971788   0.025508   0.009010   0.034518   0.000000  -0.000000  -0.311995   0.000000   0.000000   10.0000     1.4200
    4.000     0.000   0.979073   0.025900   0.009047   0.034947   0.000000  -0.000000  -0.313263  -0.000000  -0.000000   10.0000     1.4146
    4.100     0.000   0.986352   0.026296   0.009084   0.035380   0.000000  -0.000000  -0.314528   0.000000   0.000000   10.0000     1.4093
    4.200     0.000   0.993637   0.026694   0.009122   0.035816   0.000000  -0.000000  -0.315798   0.000000   0.000000   10.0000     1.4041
    4.300     0.000   1.000938   0.027096   0.009160   0.036256   0.000000  -0.000000  -0.317075   0.000000   0.000000   10.0000     1.3989
    4.400     0.000   1.008161   0.027498   0.009201   0.036700   0.000000  -0.000000  -0.318321  -0.000000  -0.000000   10.0000     1.3938
    4.500     0.000   1.015238   0.027902   0.009248   0.037150   0.000000  -0.000000  -0.319510   0.000000   0.000000   10.0000     1.3887
    4.600     0.000   1.022295   0.028300   0.009296   0.037596   0.000000  -0.000000  -0.320680   0.000000   0.000000   10.0000     1.3837
    4.700     0.000   1.029281   0.028700   0.009347   0.038046   0.000000  -0.000000  -0.321823   0.000000   0.000000   10.0000     1.3787
    4.800     0.000   1.036264   0.029102   0.009398   0.038500   0.000000  -0.000000  -0.322965   0.000000   0.000000   10.0000     1.3737
    4.900     0.000   1.043226   0.029506   0.009450   0.038956   0.000000  -0.000000  -0.324100   0.000000  -0.000000   10.0000     1.3687
    5.000     0.000   1.050258   0.029920   0.009501   0.039420   0.000000  -0.000000  -0.325275   0.000000   0.000000   10.0000     1.3639
    5.100     0.000   1.057370   0.030332   0.009551   0.039883   0.000000  -0.000000  -0.326479  -0.000000  -0.000000   10.0000     1.3593
    5.200     0.000   1.064492   0.030754   0.009599   0.040353   0.000000  -0.000000  -0.327696   0.000000   0.000000   10.0000     1.3547
    5.300     0.000   1.071617   0.031175   0.009647   0.040823   0.000000  -0.000000  -0.328910   0.000000   0.000000   10.0000     1.3501
    5.400     0.000   1.078703   0.031597   0.009697   0.041294   0.000000  -0.000000  -0.330108   0.000000   0.000000   10.0000     1.3455
    5.500     0.000   1.085709   0.032019   0.009752   0.041771   0.000000  -0.000000  -0.331275   0.000000   0.000000   10.0000     1.3410
    5.600     0.000   1.092601   0.032440   0.009812   0.042252   0.000000  -0.000000  -0.332397  -0.000000  -0.000000   10.0000     1.3365
    5.700     0.000   1.099458   0.032861   0.009874   0.042735   0.000000  -0.000000  -0.333504   0.000000   0.000000   10.0000     1.3320
    5.800     0.000   1.106260   0.033283   0.009938   0.043221   0.000000  -0.000000  -0.334589   0.000000  -0.000000   10.0000     1.3276
    5.900     0.000   1.113075   0.033708   0.010002   0.043710   0.000000  -0.000000  -0.335679  -0.000000  -0.000000   10.0000     1.3231
    6.000     0.000   1.119874   0.034133   0.010068   0.044201   0.000000  -0.000000  -0.336766   0.000000   0.000000   10.0000     1.3188
    6.100     0.000   1.126675   0.034561   0.010135   0.044696   0.000000  -0.000000  -0.337858   0.000000   0.000000   10.0000     1.3145
    6.200     0.000   1.133457   0.034989   0.010203   0.045192   0.000000  -0.000000  -0.338942   0.000000   0.000000   10.0000     1.3103
    6.300     0.000   1.140250   0.035420   0.010271   0.045691   0.000000  -0.000000  -0.340033   0.000000   0.000000   10.0000     1.3061
    6.400     0.000   1.147043   0.035854   0.010339   0.046192   0.000000  -0.000000  -0.341124   0.000000   0.000000   10.0000     1.3019
    6.500     0.000   1.153793   0.036283   0.010410   0.046693   0.000000   0.000000  -0.342195   0.000000   0.000000   10.0000     1.2978
    6.600     0.000   1.160463   0.036720   0.010487   0.047207   0.000000  -0.000000  -0.343248   0.000000   0.000000   10.0000     1.2937
    6.700     0.000   1.167114   0.037157   0.010565   0.047722   0.000000  -0.000000  -0.344293   0.000000   0.000000   10.0000     1.2897
    6.800     0.000   1.173768   0.037596   0.010645   0.048242   0.000000  -0.000000  -0.345342   0.000000   0.000000   10.0000     1.2857
    6.900     0.000   1.180409   0.038038   0.010726   0.048764   0.000000  -0.000000  -0.346387   0.000000   0.000000   10.0000     1.2817
    7.000     0.000   1.187042   0.038481   0.010808   0.049288   0.000000  -0.000000  -0.347428   0.000000   0.000000   10.0000     1.2778
    7.100     0.000   1.193570   0.038923   0.010896   0.049819   0.000000  -0.000000  -0.348434   0.000000  -0.000000   10.0000     1.2739
    7.200     0.000   1.200017   0.039364   0.010989   0.050353   0.000000  -0.000000  -0.349412   0.000000   0.000000   10.0000     1.2700
    7.300     0.000   1.206446   0.039806   0.011083   0.050890   0.000000  -0.000000  -0.350384   0.000000   0.000000   10.0000     1.2662
    7.400     0.000   1.212813   0.040242   0.011182   0.051424   0.000000  -0.000000  -0.351327   0.000000   0.000000   10.0000     1.2623
    7.500     0.000   1.219143   0.040685   0.011281   0.051966   0.000000   0.000000  -0.352262   0.000000   0.000000   10.0000     1.2584
    7.600     0.000   1.225457   0.041123   0.011385   0.052508   0.000000  -0.000000  -0.353190   0.000000   0.000000   10.0000     1.2546
    7.700     0.000   1.231686   0.041565   0.011495   0.053060   0.000000  -0.000000  -0.354098   0.000000   0.000000   10.0000     1.2509
    7.800     0.000   1.237936   0.042003   0.011605   0.053608   0.000000  -0.000000  -0.355008   0.000000   0.000000   10.0000     1.2471
    7.900     0.000   1.244137   0.042446   0.011717   0.054163   0.000000  -0.000000  -0.355906   0.000000   0.000000   10.0000     1.2434
    8.000     0.000   1.250347   0.042888   0.011830   0.054718   0.000000  -0.000000  -0.356806   0.000000   0.000000   10.0000     1.2398
    8.100     0.000   1.256593   0.043334   0.011942   0.055276   0.000000  -0.000000  -0.357724   0.000000   0.000000   10.0000     1.2361
    8.200     0.000   1.262840   0.043780   0.012057   0.055837   0.000000  -0.000000  -0.358651   0.000000   0.000000   10.0000     1.2326
    8.300     0.000   1.269102   0.044229   0.012171   0.056400   0.000000  -0.000000  -0.359587  -0.000000  -0.000000   10.0000     1.2291
    8.400     0.000   1.275391   0.044681   0.012285   0.056967   0.000000  -0.000000  -0.360537   0.000000   0.000000   10.0000     1.2256
    8.500     0.000   1.281705   0.045133   0.012399   0.057532   0.000000  -0.000000  -0.361493   0.000000   0.000000   10.0000     1.2221
    8.600     0.000   1.287989   0.045590   0.012515   0.058105   0.000000  -0.000000  -0.362446   0.000000   0.000000   10.0000     1.2187
    8.700     0.000   1.294219   0.046047   0.012637   0.058684   0.000000  -0.000000  -0.363386   0.000000   0.000000   10.0000     1.2154
    8.800     0.000   1.300419   0.046505   0.012762   0.059267   0.000000  -0.000000  -0.364320   0.000000   0.000000   10.0000     1.2121
    8.900     0.000   1.306604   0.046965   0.012888   0.059853   0.000000  -0.000000  -0.365250   0.000000   0.000000   10.0000     1.2088
    9.000     0.000   1.312764   0.047426   0.013017   0.060442   0.000000  -0.000000  -0.366171   0.000000   0.000000   10.0000     1.2055
    9.100     0.000   1.318922   0.047888   0.013146   0.061034   0.000000  -0.000000  -0.367092   0.000000   0.000000   10.0000     1.2022
    9.200     0.000   1.324996   0.048351   0.013281   0.061632   0.000000  -0.000000  -0.367990   0.000000   0.000000   10.0000     1.1989
    9.300     0.000   1.331045   0.048806   0.013422   0.062228   0.000000  -0.000000  -0.368882   0.000000   0.000000   10.0000     1.1957
    9.400     0.000   1.337085   0.049264   0.013564   0.062828   0.000000  -0.000000  -0.369772   0.000000   0.000000   10.0000     1.1925
    9.500     0.000   1.343107   0.049724   0.013708   0.063432   0.000000  -0.000000  -0.370658   0.000000   0.000000   10.0000     1.1893
    9.600     0.000   1.349120   0.050185   0.013852   0.064037   0.000000  -0.000000  -0.371540   0.000000   0.000000   10.0000     1.1861
    9.700     0.000   1.355061   0.050645   0.014001   0.064646   0.000000  -0.000000  -0.372400  -0.000000  -0.000000   10.0000     1.1830
    9.800     0.000   1.360917   0.051102   0.014158   0.065260   0.000000  -0.000000  -0.373237   0.000000   0.000000   10.0000     1.1799
    9.900     0.000   1.366736   0.051560   0.014318   0.065877   0.000000  -0.000000  -0.374065   0.000000   0.000000   10.0000     1.1768
   10.000     0.000   1.372521   0.052018   0.014480   0.066497   0.000000  -0.000000  -0.374883   0.000000   0.000000   10.0000     1.1737
   10.100     0.000   1.378292   0.052477   0.014643   0.067120   0.000000  -0.000000  -0.375696   0.000000   0.000000   10.0000     1.1706
   10.200     0.000   1.384010   0.052935   0.014810   0.067746   0.000000  -0.000000  -0.376494   0.000000   0.000000   10.0000     1.1675
   10.300     0.000   1.389656   0.053394   0.014984   0.068377   0.000000  -0.000000  -0.377273   0.000000   0.000000   10.0000     1.1645
   10.400     0.000   1.395225   0.053855   0.015163   0.069018   0.000000  -0.000000  -0.378036   0.000000   0.000000   10.0000     1.1615
