xflr5 v6.61

Plane name :        AeroSail 30m 9deg flap UPDATED
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.311968   0.002606   0.006736   0.009343   0.000000   0.000000  -0.012712   0.000000   0.000000   10.0000    -0.3110
   -9.900     0.000  -0.302460   0.002450   0.006706   0.009156   0.000000   0.000000  -0.015076   0.000000   0.000000   10.0000    -0.3537
   -9.800     0.000  -0.292920   0.002299   0.006677   0.008976   0.000000   0.000000  -0.017454   0.000000  -0.000000   10.0000    -0.4000
   -9.700     0.000  -0.283295   0.002151   0.006651   0.008802   0.000000   0.000000  -0.019864   0.000000   0.000000   10.0000    -0.4534
   -9.600     0.000  -0.273650   0.002008   0.006625   0.008634   0.000000   0.000000  -0.022282   0.000000   0.000000   10.0000    -0.5095
   -9.500     0.000  -0.264011   0.001870   0.006600   0.008470   0.000000   0.000000  -0.024697   0.000000   0.000000   10.0000    -0.5675
   -9.400     0.000  -0.254373   0.001737   0.006574   0.008311   0.000000   0.000000  -0.027112   0.000000   0.000000   10.0000    -0.6269
   -9.300     0.000  -0.244742   0.001609   0.006547   0.008156   0.000000   0.000000  -0.029524   0.000000   0.000000   10.0000    -0.6897
   -9.200     0.000  -0.235129   0.001486   0.006518   0.008004   0.000000   0.000000  -0.031928   0.000000   0.000000   10.0000    -0.7635
   -9.100     0.000  -0.225542   0.001368   0.006486   0.007854   0.000000   0.000000  -0.034320   0.000000   0.000000   10.0000    -0.8487
   -9.000     0.000  -0.215954   0.001255   0.006454   0.007710   0.000000   0.000000  -0.036713   0.000000   0.000000   10.0000    -0.9397
   -8.900     0.000  -0.206361   0.001147   0.006424   0.007571   0.000000   0.000000  -0.039107   0.000000   0.000000   10.0000    -1.0381
   -8.800     0.000  -0.196763   0.001044   0.006394   0.007438   0.000000   0.000000  -0.041502   0.000000   0.000000   10.0000    -1.1404
   -8.700     0.000  -0.187153   0.000945   0.006366   0.007311   0.000000   0.000000  -0.043902   0.000000  -0.000000   10.0000    -1.2537
   -8.600     0.000  -0.177505   0.000851   0.006344   0.007195   0.000000   0.000000  -0.046316   0.000000  -0.000000   10.0000    -1.3998
