xflr5 v6.61

Plane name :        AeroSail 30m 2deg flap UPDATED
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    1.600     0.000   0.286699   0.002155   0.007280   0.009435   0.000000  -0.000000  -0.088199   0.000000   0.000000   10.0000     1.3652
    1.700     0.000   0.295992   0.002298   0.007286   0.009584   0.000000  -0.000000  -0.090417   0.000000   0.000000   10.0000     1.3542
    1.800     0.000   0.305283   0.002446   0.007292   0.009738   0.000000  -0.000000  -0.092633   0.000000   0.000000   10.0000     1.3437
    1.900     0.000   0.314582   0.002598   0.007298   0.009895   0.000000  -0.000000  -0.094853   0.000000  -0.000000   10.0000     1.3344
    2.000     0.000   0.323884   0.002755   0.007302   0.010057   0.000000  -0.000000  -0.097075   0.000000   0.000000   10.0000     1.3257
    2.100     0.000   0.333185   0.002916   0.007307   0.010223   0.000000  -0.000000  -0.099296   0.000000   0.000000   10.0000     1.3174
    2.200     0.000   0.342485   0.003082   0.007312   0.010394   0.000000  -0.000000  -0.101516   0.000000   0.000000   10.0000     1.3096
    2.300     0.000   0.351784   0.003253   0.007316   0.010569   0.000000  -0.000000  -0.103736   0.000000   0.000000   10.0000     1.3020
    2.400     0.000   0.361089   0.003428   0.007320   0.010748   0.000000  -0.000000  -0.105959   0.000000   0.000000   10.0000     1.2951
    2.500     0.000   0.370397   0.003608   0.007323   0.010931   0.000000  -0.000000  -0.108182   0.000000   0.000000   10.0000     1.2887
    2.600     0.000   0.379706   0.003793   0.007326   0.011119   0.000000  -0.000000  -0.110407   0.000000   0.000000   10.0000     1.2825
    2.700     0.000   0.389015   0.003982   0.007329   0.011311   0.000000  -0.000000  -0.112632   0.000000   0.000000   10.0000     1.2764
    2.800     0.000   0.398326   0.004176   0.007331   0.011507   0.000000  -0.000000  -0.114857   0.000000   0.000000   10.0000     1.2704
    2.900     0.000   0.407618   0.004374   0.007335   0.011709   0.000000  -0.000000  -0.117074   0.000000   0.000000   10.0000     1.2647
    3.000     0.000   0.416863   0.004576   0.007341   0.011917   0.000000  -0.000000  -0.119271   0.000000   0.000000   10.0000     1.2595
    3.100     0.000   0.426088   0.004782   0.007349   0.012131   0.000000  -0.000000  -0.121460   0.000000   0.000000   10.0000     1.2545
    3.200     0.000   0.435305   0.004993   0.007357   0.012350   0.000000  -0.000000  -0.123644   0.000000  -0.000000   10.0000     1.2495
    3.300     0.000   0.444513   0.005208   0.007365   0.012573   0.000000  -0.000000  -0.125824   0.000000   0.000000   10.0000     1.2447
    3.400     0.000   0.453717   0.005427   0.007374   0.012801   0.000000  -0.000000  -0.128003   0.000000  -0.000000   10.0000     1.2399
    3.500     0.000   0.462920   0.005651   0.007382   0.013033   0.000000  -0.000000  -0.130181   0.000000   0.000000   10.0000     1.2353
    3.600     0.000   0.472118   0.005879   0.007390   0.013269   0.000000   0.000000  -0.132357   0.000000   0.000000   10.0000     1.2311
    3.700     0.000   0.481311   0.006111   0.007398   0.013510   0.000000  -0.000000  -0.134530   0.000000  -0.000000   10.0000     1.2270
    3.800     0.000   0.490503   0.006348   0.007406   0.013755   0.000000  -0.000000  -0.136703   0.000000   0.000000   10.0000     1.2230
    3.900     0.000   0.499696   0.006590   0.007414   0.014004   0.000000  -0.000000  -0.138876   0.000000  -0.000000   10.0000     1.2190
    4.000     0.000   0.508883   0.006836   0.007420   0.014256   0.000000  -0.000000  -0.141047   0.000000   0.000000   10.0000     1.2151
    4.100     0.000   0.518060   0.007086   0.007425   0.014511   0.000000  -0.000000  -0.143214   0.000000   0.000000   10.0000     1.2115
    4.200     0.000   0.527233   0.007341   0.007429   0.014769   0.000000  -0.000000  -0.145379   0.000000   0.000000   10.0000     1.2079
    4.300     0.000   0.536397   0.007599   0.007432   0.015031   0.000000  -0.000000  -0.147540   0.000000   0.000000   10.0000     1.2045
    4.400     0.000   0.545561   0.007862   0.007435   0.015298   0.000000  -0.000000  -0.149701   0.000000  -0.000000   10.0000     1.2011
    4.500     0.000   0.554715   0.008130   0.007439   0.015568   0.000000  -0.000000  -0.151857   0.000000   0.000000   10.0000     1.1978
    4.600     0.000   0.563803   0.008400   0.007445   0.015845   0.000000  -0.000000  -0.153986   0.000000   0.000000   10.0000     1.1945
    4.700     0.000   0.572858   0.008675   0.007453   0.016128   0.000000  -0.000000  -0.156099   0.000000   0.000000   10.0000     1.1914
    4.800     0.000   0.581898   0.008953   0.007462   0.016415   0.000000  -0.000000  -0.158207   0.000000   0.000000   10.0000     1.1883
    4.900     0.000   0.590923   0.009235   0.007471   0.016706   0.000000  -0.000000  -0.160307   0.000000   0.000000   10.0000     1.1852
    5.000     0.000   0.599947   0.009522   0.007479   0.017001   0.000000  -0.000000  -0.162408   0.000000   0.000000   10.0000     1.1822
    5.100     0.000   0.608961   0.009812   0.007488   0.017300   0.000000  -0.000000  -0.164503   0.000000   0.000000   10.0000     1.1794
    5.200     0.000   0.617986   0.010107   0.007495   0.017602   0.000000  -0.000000  -0.166602   0.000000   0.000000   10.0000     1.1766
    5.300     0.000   0.627014   0.010407   0.007502   0.017908   0.000000  -0.000000  -0.168703   0.000000   0.000000   10.0000     1.1739
    5.400     0.000   0.636047   0.010711   0.007508   0.018218   0.000000  -0.000000  -0.170806   0.000000   0.000000   10.0000     1.1712
    5.500     0.000   0.645073   0.011019   0.007514   0.018532   0.000000  -0.000000  -0.172906   0.000000   0.000000   10.0000     1.1685
    5.600     0.000   0.654088   0.011330   0.007521   0.018851   0.000000  -0.000000  -0.175000   0.000000   0.000000   10.0000     1.1659
    5.700     0.000   0.663087   0.011646   0.007529   0.019176   0.000000  -0.000000  -0.177088   0.000000   0.000000   10.0000     1.1634
    5.800     0.000   0.672073   0.011966   0.007539   0.019505   0.000000  -0.000000  -0.179171   0.000000   0.000000   10.0000     1.1610
    5.900     0.000   0.681056   0.012290   0.007548   0.019838   0.000000  -0.000000  -0.181252   0.000000   0.000000   10.0000     1.1585
    6.000     0.000   0.690032   0.012618   0.007559   0.020177   0.000000  -0.000000  -0.183330   0.000000   0.000000   10.0000     1.1561
    6.100     0.000   0.699010   0.012950   0.007569   0.020520   0.000000  -0.000000  -0.185409   0.000000  -0.000000   10.0000     1.1538
    6.200     0.000   0.707966   0.013287   0.007583   0.020870   0.000000  -0.000000  -0.187479   0.000000  -0.000000   10.0000     1.1514
    6.300     0.000   0.716901   0.013627   0.007600   0.021227   0.000000  -0.000000  -0.189540   0.000000  -0.000000   10.0000     1.1492
    6.400     0.000   0.725793   0.013973   0.007619   0.021592   0.000000  -0.000000  -0.191587  -0.000000  -0.000000   10.0000     1.1470
    6.500     0.000   0.734728   0.014318   0.007639   0.021957   0.000000  -0.000000  -0.193643   0.000000  -0.000000   10.0000     1.1447
    6.600     0.000   0.743641   0.014669   0.007660   0.022329   0.000000  -0.000000  -0.195693   0.000000  -0.000000   10.0000     1.1425
    6.700     0.000   0.752562   0.015025   0.007681   0.022706   0.000000  -0.000000  -0.197747   0.000000   0.000000   10.0000     1.1404
    6.800     0.000   0.761506   0.015386   0.007703   0.023089   0.000000  -0.000000  -0.199812   0.000000   0.000000   10.0000     1.1383
    6.900     0.000   0.770457   0.015751   0.007727   0.023478   0.000000  -0.000000  -0.201881   0.000000   0.000000   10.0000     1.1364
    7.000     0.000   0.779414   0.016120   0.007751   0.023871   0.000000  -0.000000  -0.203952   0.000000   0.000000   10.0000     1.1344
    7.100     0.000   0.788383   0.016494   0.007775   0.024270   0.000000  -0.000000  -0.206029   0.000000   0.000000   10.0000     1.1325
    7.200     0.000   0.797352   0.016873   0.007799   0.024672   0.000000  -0.000000  -0.208106   0.000000   0.000000   10.0000     1.1306
    7.300     0.000   0.806234   0.017254   0.007825   0.025079   0.000000  -0.000000  -0.210147  -0.000000  -0.000000   10.0000     1.1286
    7.400     0.000   0.815076   0.017638   0.007854   0.025491   0.000000  -0.000000  -0.212170   0.000000   0.000000   10.0000     1.1267
    7.500     0.000   0.823885   0.018025   0.007883   0.025908   0.000000  -0.000000  -0.214178   0.000000   0.000000   10.0000     1.1247
    7.600     0.000   0.832690   0.018416   0.007913   0.026329   0.000000  -0.000000  -0.216185   0.000000   0.000000   10.0000     1.1228
    7.700     0.000   0.841461   0.018810   0.007943   0.026753   0.000000  -0.000000  -0.218177   0.000000   0.000000   10.0000     1.1209
    7.800     0.000   0.850378   0.019211   0.007960   0.027171   0.000000  -0.000000  -0.220241   0.000000   0.000000   10.0000     1.1191
    7.900     0.000   0.859531   0.019622   0.007954   0.027577   0.000000  -0.000000  -0.222420   0.000000   0.000000   10.0000     1.1177
    8.000     0.000   0.868777   0.020042   0.007939   0.027981   0.000000  -0.000000  -0.224647   0.000000   0.000000   10.0000     1.1165
    8.100     0.000   0.878057   0.020468   0.007919   0.028387   0.000000  -0.000000  -0.226893   0.000000   0.000000   10.0000     1.1153
    8.200     0.000   0.887404   0.020901   0.007892   0.028793   0.000000  -0.000000  -0.229173   0.000000   0.000000   10.0000     1.1142
    8.300     0.000   0.896859   0.021343   0.007862   0.029205   0.000000  -0.000000  -0.231506   0.000000   0.000000   10.0000     1.1132
    8.400     0.000   0.906980   0.021807   0.007865   0.029672   0.000000  -0.000000  -0.234157   0.000000   0.000000   10.0000     1.1129
    8.500     0.000   0.917354   0.022286   0.007882   0.030168   0.000000  -0.000000  -0.236932   0.000000   0.000000   10.0000     1.1130
    8.600     0.000   0.928120   0.022785   0.007906   0.030691   0.000000  -0.000000  -0.239901   0.000000   0.000000   10.0000     1.1134
    8.700     0.000   0.938862   0.023292   0.007929   0.031221   0.000000  -0.000000  -0.242862   0.000000   0.000000   10.0000     1.1139
    8.800     0.000   0.949929   0.023811   0.007967   0.031778   0.000000  -0.000000  -0.245972   0.000000   0.000000   10.0000     1.1147
    8.900     0.000   0.960739   0.024340   0.008008   0.032348   0.000000  -0.000000  -0.248978   0.000000   0.000000   10.0000     1.1153
    9.000     0.000   0.971080   0.024859   0.008055   0.032914   0.000000  -0.000000  -0.251757   0.000000   0.000000   10.0000     1.1153
    9.100     0.000   0.981298   0.025377   0.008106   0.033483   0.000000  -0.000000  -0.254475   0.000000   0.000000   10.0000     1.1152
    9.200     0.000   0.991511   0.025903   0.008168   0.034071   0.000000  -0.000000  -0.257195   0.000000   0.000000   10.0000     1.1151
    9.300     0.000   1.001739   0.026442   0.008226   0.034667   0.000000  -0.000000  -0.259932   0.000000  -0.000000   10.0000     1.1151
    9.400     0.000   1.011854   0.026977   0.008285   0.035261   0.000000  -0.000000  -0.262609   0.000000  -0.000000   10.0000     1.1149
    9.500     0.000   1.022107   0.027518   0.008348   0.035866   0.000000  -0.000000  -0.265353   0.000000   0.000000   10.0000     1.1148
    9.600     0.000   1.032567   0.028067   0.008412   0.036479   0.000000  -0.000000  -0.268192   0.000000   0.000000   10.0000     1.1149
    9.700     0.000   1.043038   0.028632   0.008477   0.037109   0.000000  -0.000000  -0.271053   0.000000   0.000000   10.0000     1.1150
    9.800     0.000   1.053553   0.029202   0.008546   0.037748   0.000000  -0.000000  -0.273932   0.000000   0.000000   10.0000     1.1152
    9.900     0.000   1.064031   0.029782   0.008624   0.038406   0.000000  -0.000000  -0.276804   0.000000   0.000000   10.0000     1.1154
   10.000     0.000   1.074756   0.030368   0.008705   0.039073   0.000000  -0.000000  -0.279784   0.000000   0.000000   10.0000     1.1157
   10.100     0.000   1.085585   0.030973   0.008787   0.039760   0.000000  -0.000000  -0.282830   0.000000   0.000000   10.0000     1.1162
   10.200     0.000   1.096534   0.031579   0.008870   0.040449   0.000000  -0.000000  -0.285923   0.000000   0.000000   10.0000     1.1167
   10.300     0.000   1.107546   0.032198   0.008954   0.041152   0.000000  -0.000000  -0.289053   0.000000   0.000000   10.0000     1.1173
   10.400     0.000   1.118588   0.032833   0.009038   0.041871   0.000000  -0.000000  -0.292210  -0.000000  -0.000000   10.0000     1.1179
   10.500     0.000   1.129829   0.033469   0.009120   0.042589   0.000000  -0.000000  -0.295444   0.000000  -0.000000   10.0000     1.1186
