xflr5 v6.61

Plane name :        AeroSail 30m 7deg flap UPDATED
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000  -0.448672   0.005379   0.006859   0.012238   0.000000   0.000000   0.039381   0.000000   0.000000   10.0000     0.3046
   -9.900     0.000  -0.439218   0.005155   0.006827   0.011982   0.000000   0.000000   0.037046   0.000000  -0.000000   10.0000     0.2886
   -9.800     0.000  -0.429778   0.004936   0.006793   0.011729   0.000000   0.000000   0.034718   0.000000   0.000000   10.0000     0.2712
   -9.700     0.000  -0.420336   0.004722   0.006759   0.011481   0.000000   0.000000   0.032390   0.000000   0.000000   10.0000     0.2535
   -9.600     0.000  -0.410882   0.004513   0.006726   0.011239   0.000000   0.000000   0.030057   0.000000   0.000000   10.0000     0.2354
   -9.500     0.000  -0.401422   0.004308   0.006695   0.011003   0.000000   0.000000   0.027722   0.000000   0.000000   10.0000     0.2169
   -9.400     0.000  -0.391944   0.004108   0.006665   0.010773   0.000000   0.000000   0.025380   0.000000   0.000000   10.0000     0.1977
   -9.300     0.000  -0.382427   0.003912   0.006640   0.010552   0.000000   0.000000   0.023024   0.000000  -0.000000   10.0000     0.1758
   -9.200     0.000  -0.372889   0.003720   0.006617   0.010337   0.000000   0.000000   0.020660   0.000000  -0.000000   10.0000     0.1525
   -9.100     0.000  -0.363351   0.003533   0.006594   0.010128   0.000000   0.000000   0.018296   0.000000   0.000000   10.0000     0.1284
   -9.000     0.000  -0.353828   0.003352   0.006572   0.009924   0.000000   0.000000   0.015942   0.000000   0.000000   10.0000     0.1034
   -8.900     0.000  -0.344313   0.003175   0.006550   0.009726   0.000000   0.000000   0.013591   0.000000   0.000000   10.0000     0.0776
   -8.800     0.000  -0.334821   0.003004   0.006527   0.009531   0.000000   0.000000   0.011251   0.000000   0.000000   10.0000     0.0502
   -8.700     0.000  -0.325363   0.002837   0.006503   0.009341   0.000000   0.000000   0.008927   0.000000   0.000000   10.0000     0.0193
   -8.600     0.000  -0.315903   0.002676   0.006480   0.009155   0.000000   0.000000   0.006602   0.000000   0.000000   10.0000    -0.0121
   -8.500     0.000  -0.306440   0.002519   0.006456   0.008975   0.000000   0.000000   0.004277   0.000000   0.000000   10.0000    -0.0439
   -8.400     0.000  -0.296965   0.002366   0.006434   0.008800   0.000000   0.000000   0.001947   0.000000   0.000000   10.0000    -0.0778
   -8.300     0.000  -0.287484   0.002218   0.006413   0.008631   0.000000   0.000000  -0.000385   0.000000   0.000000   10.0000    -0.1154
   -8.200     0.000  -0.277973   0.002075   0.006395   0.008471   0.000000   0.000000  -0.002728   0.000000   0.000000   10.0000    -0.1585
   -8.100     0.000  -0.268451   0.001937   0.006379   0.008316   0.000000   0.000000  -0.005076   0.000000   0.000000   10.0000    -0.2039
   -8.000     0.000  -0.258920   0.001803   0.006363   0.008166   0.000000   0.000000  -0.007427   0.000000   0.000000   10.0000    -0.2510
   -7.900     0.000  -0.249385   0.001673   0.006347   0.008020   0.000000   0.000000  -0.009780   0.000000   0.000000   10.0000    -0.2990
   -7.800     0.000  -0.239835   0.001549   0.006330   0.007879   0.000000   0.000000  -0.012140   0.000000   0.000000   10.0000    -0.3503
   -7.700     0.000  -0.230284   0.001428   0.006312   0.007739   0.000000   0.000000  -0.014507   0.000000   0.000000   10.0000    -0.4121
   -7.600     0.000  -0.220629   0.001313   0.006293   0.007605   0.000000   0.000000  -0.016907   0.000000   0.000000   10.0000    -0.4864
   -7.500     0.000  -0.210994   0.001202   0.006274   0.007476   0.000000   0.000000  -0.019301   0.000000  -0.000000   10.0000    -0.5607
   -7.400     0.000  -0.201417   0.001098   0.006259   0.007357   0.000000   0.000000  -0.021666   0.000000   0.000000   10.0000    -0.6397
   -7.300     0.000  -0.191855   0.000998   0.006246   0.007244   0.000000   0.000000  -0.024023   0.000000   0.000000   10.0000    -0.7218
   -7.200     0.000  -0.182338   0.000903   0.006234   0.007137   0.000000   0.000000  -0.026360   0.000000   0.000000   10.0000    -0.8121
   -7.100     0.000  -0.172969   0.000814   0.006227   0.007041   0.000000   0.000000  -0.028629   0.000000   0.000000   10.0000    -0.9302
   -7.000     0.000  -0.163695   0.000730   0.006224   0.006954   0.000000   0.000000  -0.030859   0.000000   0.000000   10.0000    -1.0565
   -6.900     0.000  -0.154447   0.000652   0.006225   0.006877   0.000000   0.000000  -0.033070   0.000000  -0.000000   10.0000    -1.1855
   -6.800     0.000  -0.145205   0.000579   0.006231   0.006810   0.000000   0.000000  -0.035267   0.000000   0.000000   10.0000    -1.3170
   -6.700     0.000  -0.136124   0.000512   0.006248   0.006759   0.000000   0.000000  -0.037396   0.000000  -0.000000   10.0000    -1.4560
   -6.600     0.000  -0.127540   0.000451   0.006301   0.006751   0.000000   0.000000  -0.039301   0.000000  -0.000000   10.0000    -1.6262
   -6.500     0.000  -0.119672   0.000396   0.006404   0.006800   0.000000   0.000000  -0.040891   0.000000   0.000000   10.0000    -1.8232
   -6.400     0.000  -0.111747   0.000345   0.006508   0.006854   0.000000   0.000000  -0.042491   0.000000   0.000000   10.0000    -2.0215
   -6.300     0.000  -0.103789   0.000298   0.006609   0.006907   0.000000   0.000000  -0.044112   0.000000   0.000000   10.0000    -2.2413
   -6.200     0.000  -0.095790   0.000254   0.006706   0.006960   0.000000   0.000000  -0.045752   0.000000   0.000000   10.0000    -2.4631
   -6.100     0.000  -0.087650   0.000212   0.006791   0.007003   0.000000   0.000000  -0.047466   0.000000   0.000000   10.0000    -2.7688
   -6.000     0.000  -0.078740   0.000172   0.006828   0.007000   0.000000   0.000000  -0.049513   0.000000   0.000000   10.0000    -3.4689
   -5.900     0.000  -0.069777   0.000136   0.006859   0.006995   0.000000   0.000000  -0.051592   0.000000   0.000000   10.0000    -4.2136
   -5.800     0.000  -0.060824   0.000104   0.006890   0.006994   0.000000   0.000000  -0.053668   0.000000   0.000000   10.0000    -4.9504
   -5.700     0.000  -0.051872   0.000076   0.006921   0.006997   0.000000   0.000000  -0.055745   0.000000   0.000000   10.0000    -5.5614
   -5.600     0.000  -0.042915   0.000053   0.006950   0.007003   0.000000  -0.000000  -0.057824   0.000000  -0.000000   10.0000    -5.9395
   -5.500     0.000  -0.033887   0.000034   0.006972   0.007006   0.000000   0.000000  -0.059934   0.000000   0.000000   10.0000    -3.1694
   -5.400     0.000  -0.024799   0.000019   0.006986   0.007005   0.000000   0.000000  -0.062071   0.000000   0.000000   10.0000     2.4126
   -5.300     0.000  -0.015712   0.000008   0.007001   0.007009   0.000000   0.000000  -0.064207   0.000000   0.000000   10.0000     7.9933
   -5.200     0.000  -0.006627   0.000002   0.007016   0.007017   0.000000   0.000000  -0.066343   0.000000   0.000000   10.0000    13.5730
   -5.100     0.000   0.002459  -0.000000   0.007030   0.007030   0.000000   0.000000  -0.068479   0.000000  -0.000000   10.0000    19.1575
   -5.000     0.000   0.011545   0.000002   0.007045   0.007047   0.000000   0.000000  -0.070615   0.000000  -0.000000   10.0000    24.7354
   -4.900     0.000   0.020726   0.000009   0.007059   0.007069   0.000000   0.000000  -0.072790   0.000000  -0.000000   10.0000    22.5675
   -4.800     0.000   0.029919   0.000021   0.007074   0.007095   0.000000  -0.000000  -0.074971   0.000000   0.000000   10.0000    19.2009
   -4.700     0.000   0.039112   0.000037   0.007089   0.007126   0.000000  -0.000000  -0.077152   0.000000   0.000000   10.0000    15.8155
   -4.600     0.000   0.048305   0.000058   0.007104   0.007162   0.000000  -0.000000  -0.079332   0.000000   0.000000   10.0000    12.4165
   -4.500     0.000   0.057497   0.000083   0.007119   0.007202   0.000000   0.000000  -0.081513   0.000000   0.000000   10.0000     9.0176
   -4.400     0.000   0.066704   0.000112   0.007134   0.007246   0.000000  -0.000000  -0.083699   0.000000   0.000000   10.0000     6.5084
   -4.300     0.000   0.075938   0.000146   0.007149   0.007295   0.000000  -0.000000  -0.085895   0.000000   0.000000   10.0000     5.7650
   -4.200     0.000   0.085174   0.000185   0.007163   0.007348   0.000000  -0.000000  -0.088092   0.000000   0.000000   10.0000     5.2462
   -4.100     0.000   0.094411   0.000228   0.007178   0.007406   0.000000  -0.000000  -0.090290   0.000000   0.000000   10.0000     4.8071
   -4.000     0.000   0.103649   0.000276   0.007192   0.007468   0.000000  -0.000000  -0.092487   0.000000   0.000000   10.0000     4.3780
   -3.900     0.000   0.112887   0.000328   0.007207   0.007535   0.000000  -0.000000  -0.094686   0.000000  -0.000000   10.0000     4.0053
   -3.800     0.000   0.122123   0.000385   0.007215   0.007600   0.000000  -0.000000  -0.096882   0.000000   0.000000   10.0000     3.7723
   -3.700     0.000   0.131358   0.000446   0.007222   0.007668   0.000000  -0.000000  -0.099079   0.000000   0.000000   10.0000     3.5900
   -3.600     0.000   0.140593   0.000512   0.007227   0.007740   0.000000  -0.000000  -0.101275   0.000000   0.000000   10.0000     3.4236
   -3.500     0.000   0.149828   0.000583   0.007233   0.007816   0.000000  -0.000000  -0.103471   0.000000   0.000000   10.0000     3.2608
   -3.400     0.000   0.159062   0.000658   0.007238   0.007896   0.000000  -0.000000  -0.105667   0.000000   0.000000   10.0000     3.1054
   -3.300     0.000   0.168291   0.000737   0.007245   0.007982   0.000000  -0.000000  -0.107859   0.000000   0.000000   10.0000     2.9682
   -3.200     0.000   0.177509   0.000821   0.007255   0.008076   0.000000  -0.000000  -0.110046   0.000000   0.000000   10.0000     2.8633
   -3.100     0.000   0.186724   0.000909   0.007265   0.008175   0.000000  -0.000000  -0.112230   0.000000   0.000000   10.0000     2.7752
   -3.000     0.000   0.195938   0.001002   0.007276   0.008278   0.000000  -0.000000  -0.114414   0.000000   0.000000   10.0000     2.6953
   -2.900     0.000   0.205152   0.001100   0.007287   0.008386   0.000000  -0.000000  -0.116598   0.000000   0.000000   10.0000     2.6163
   -2.800     0.000   0.214369   0.001202   0.007298   0.008499   0.000000  -0.000000  -0.118783   0.000000   0.000000   10.0000     2.5393
   -2.700     0.000   0.223616   0.001308   0.007310   0.008618   0.000000  -0.000000  -0.120979   0.000000  -0.000000   10.0000     2.4792
   -2.600     0.000   0.232875   0.001420   0.007322   0.008742   0.000000  -0.000000  -0.123180   0.000000   0.000000   10.0000     2.4245
   -2.500     0.000   0.242139   0.001535   0.007334   0.008870   0.000000  -0.000000  -0.125384   0.000000   0.000000   10.0000     2.3724
   -2.400     0.000   0.251404   0.001656   0.007347   0.009003   0.000000  -0.000000  -0.127588   0.000000   0.000000   10.0000     2.3214
   -2.300     0.000   0.260673   0.001781   0.007359   0.009140   0.000000  -0.000000  -0.129793   0.000000   0.000000   10.0000     2.2715
   -2.200     0.000   0.269917   0.001911   0.007370   0.009281   0.000000  -0.000000  -0.131988   0.000000   0.000000   10.0000     2.2261
   -2.100     0.000   0.279130   0.002045   0.007379   0.009423   0.000000  -0.000000  -0.134168   0.000000  -0.000000   10.0000     2.1874
   -2.000     0.000   0.288337   0.002183   0.007387   0.009569   0.000000  -0.000000  -0.136346   0.000000   0.000000   10.0000     2.1514
   -1.900     0.000   0.297538   0.002325   0.007394   0.009719   0.000000   0.000000  -0.138521   0.000000   0.000000   10.0000     2.1166
   -1.800     0.000   0.306739   0.002472   0.007401   0.009874   0.000000  -0.000000  -0.140695   0.000000   0.000000   10.0000     2.0820
   -1.700     0.000   0.315936   0.002624   0.007409   0.010032   0.000000  -0.000000  -0.142868   0.000000   0.000000   10.0000     2.0490
   -1.600     0.000   0.325148   0.002780   0.007417   0.010197   0.000000  -0.000000  -0.145046   0.000000   0.000000   10.0000     2.0206
   -1.500     0.000   0.334366   0.002941   0.007427   0.010367   0.000000  -0.000000  -0.147226   0.000000  -0.000000   10.0000     1.9937
   -1.400     0.000   0.343586   0.003106   0.007436   0.010542   0.000000  -0.000000  -0.149407   0.000000   0.000000   10.0000     1.9675
   -1.300     0.000   0.352804   0.003276   0.007446   0.010722   0.000000  -0.000000  -0.151587   0.000000  -0.000000   10.0000     1.9426
   -1.200     0.000   0.362023   0.003450   0.007455   0.010906   0.000000  -0.000000  -0.153767   0.000000   0.000000   10.0000     1.9183
   -1.100     0.000   0.371199   0.003629   0.007467   0.011096   0.000000  -0.000000  -0.155928   0.000000   0.000000   10.0000     1.8961
   -1.000     0.000   0.380332   0.003811   0.007481   0.011292   0.000000  -0.000000  -0.158068   0.000000   0.000000   10.0000     1.8756
   -0.900     0.000   0.389447   0.003997   0.007495   0.011492   0.000000  -0.000000  -0.160200   0.000000   0.000000   10.0000     1.8559
   -0.800     0.000   0.398555   0.004188   0.007510   0.011698   0.000000  -0.000000  -0.162329   0.000000   0.000000   10.0000     1.8363
   -0.700     0.000   0.407655   0.004383   0.007525   0.011908   0.000000  -0.000000  -0.164453   0.000000   0.000000   10.0000     1.8172
   -0.600     0.000   0.416773   0.004582   0.007539   0.012121   0.000000  -0.000000  -0.166586   0.000000   0.000000   10.0000     1.7987
   -0.500     0.000   0.425945   0.004787   0.007550   0.012336   0.000000  -0.000000  -0.168742   0.000000  -0.000000   10.0000     1.7820
   -0.400     0.000   0.435131   0.004996   0.007559   0.012555   0.000000  -0.000000  -0.170905   0.000000   0.000000   10.0000     1.7661
   -0.300     0.000   0.444328   0.005210   0.007566   0.012776   0.000000  -0.000000  -0.173072   0.000000   0.000000   10.0000     1.7508
   -0.200     0.000   0.453534   0.005429   0.007574   0.013002   0.000000  -0.000000  -0.175243   0.000000   0.000000   10.0000     1.7357
   -0.100     0.000   0.462747   0.005652   0.007580   0.013232   0.000000  -0.000000  -0.177418   0.000000   0.000000   10.0000     1.7209
    0.000     0.000   0.471906   0.005879   0.007590   0.013469   0.000000  -0.000000  -0.179568   0.000000   0.000000   10.0000     1.7071
    0.100     0.000   0.481029   0.006110   0.007601   0.013711   0.000000  -0.000000  -0.181701   0.000000  -0.000000   10.0000     1.6941
    0.200     0.000   0.490142   0.006345   0.007613   0.013958   0.000000  -0.000000  -0.183830   0.000000  -0.000000   10.0000     1.6816
    0.300     0.000   0.499249   0.006585   0.007625   0.014209   0.000000  -0.000000  -0.185955   0.000000   0.000000   10.0000     1.6693
    0.400     0.000   0.508346   0.006828   0.007637   0.014465   0.000000  -0.000000  -0.188076   0.000000   0.000000   10.0000     1.6572
    0.500     0.000   0.517415   0.007076   0.007651   0.014727   0.000000  -0.000000  -0.190184   0.000000   0.000000   10.0000     1.6454
    0.600     0.000   0.526403   0.007329   0.007667   0.014996   0.000000  -0.000000  -0.192261   0.000000   0.000000   10.0000     1.6344
    0.700     0.000   0.535428   0.007582   0.007684   0.015266   0.000000  -0.000000  -0.194344   0.000000   0.000000   10.0000     1.6236
    0.800     0.000   0.544411   0.007840   0.007702   0.015542   0.000000  -0.000000  -0.196411   0.000000  -0.000000   10.0000     1.6133
    0.900     0.000   0.553391   0.008103   0.007719   0.015822   0.000000  -0.000000  -0.198477   0.000000   0.000000   10.0000     1.6031
    1.000     0.000   0.562362   0.008370   0.007737   0.016107   0.000000  -0.000000  -0.200539   0.000000   0.000000   10.0000     1.5931
    1.100     0.000   0.571379   0.008642   0.007751   0.016392   0.000000  -0.000000  -0.202622   0.000000  -0.000000   10.0000     1.5836
    1.200     0.000   0.580424   0.008918   0.007762   0.016681   0.000000  -0.000000  -0.204717   0.000000   0.000000   10.0000     1.5745
    1.300     0.000   0.589479   0.009200   0.007772   0.016973   0.000000  -0.000000  -0.206817   0.000000   0.000000   10.0000     1.5655
    1.400     0.000   0.598540   0.009486   0.007782   0.017268   0.000000   0.000000  -0.208919   0.000000   0.000000   10.0000     1.5568
    1.500     0.000   0.607589   0.009776   0.007792   0.017568   0.000000  -0.000000  -0.211016   0.000000   0.000000   10.0000     1.5483
    1.600     0.000   0.616612   0.010070   0.007803   0.017873   0.000000  -0.000000  -0.213100   0.000000   0.000000   10.0000     1.5402
    1.700     0.000   0.625583   0.010367   0.007816   0.018183   0.000000  -0.000000  -0.215161   0.000000   0.000000   10.0000     1.5324
    1.800     0.000   0.634532   0.010667   0.007830   0.018498   0.000000  -0.000000  -0.217213   0.000000   0.000000   10.0000     1.5247
    1.900     0.000   0.643465   0.010972   0.007845   0.018817   0.000000  -0.000000  -0.219256   0.000000   0.000000   10.0000     1.5171
    2.000     0.000   0.652394   0.011281   0.007860   0.019140   0.000000  -0.000000  -0.221298   0.000000   0.000000   10.0000     1.5096
    2.100     0.000   0.661318   0.011594   0.007874   0.019468   0.000000  -0.000000  -0.223338   0.000000   0.000000   10.0000     1.5021
    2.200     0.000   0.670122   0.011911   0.007892   0.019803   0.000000  -0.000000  -0.225330   0.000000   0.000000   10.0000     1.4951
    2.300     0.000   0.678936   0.012227   0.007912   0.020139   0.000000  -0.000000  -0.227314   0.000000   0.000000   10.0000     1.4883
    2.400     0.000   0.687700   0.012551   0.007932   0.020483   0.000000  -0.000000  -0.229286   0.000000   0.000000   10.0000     1.4815
    2.500     0.000   0.696480   0.012875   0.007953   0.020827   0.000000  -0.000000  -0.231255   0.000000  -0.000000   10.0000     1.4749
    2.600     0.000   0.705217   0.013206   0.007974   0.021179   0.000000  -0.000000  -0.233214   0.000000  -0.000000   10.0000     1.4682
    2.700     0.000   0.713993   0.013537   0.007993   0.021530   0.000000  -0.000000  -0.235180   0.000000   0.000000   10.0000     1.4619
    2.800     0.000   0.722737   0.013872   0.008012   0.021885   0.000000  -0.000000  -0.237135   0.000000  -0.000000   10.0000     1.4558
    2.900     0.000   0.731486   0.014213   0.008030   0.022243   0.000000  -0.000000  -0.239093   0.000000   0.000000   10.0000     1.4500
    3.000     0.000   0.740240   0.014558   0.008047   0.022605   0.000000  -0.000000  -0.241054   0.000000  -0.000000   10.0000     1.4442
    3.100     0.000   0.748997   0.014907   0.008063   0.022970   0.000000  -0.000000  -0.243016   0.000000   0.000000   10.0000     1.4386
    3.200     0.000   0.757754   0.015261   0.008079   0.023340   0.000000  -0.000000  -0.244978   0.000000   0.000000   10.0000     1.4329
    3.300     0.000   0.766496   0.015617   0.008095   0.023713   0.000000   0.000000  -0.246933   0.000000   0.000000   10.0000     1.4274
    3.400     0.000   0.775237   0.015978   0.008111   0.024089   0.000000  -0.000000  -0.248887   0.000000  -0.000000   10.0000     1.4220
    3.500     0.000   0.783977   0.016343   0.008127   0.024470   0.000000  -0.000000  -0.250841   0.000000   0.000000   10.0000     1.4166
    3.600     0.000   0.792717   0.016712   0.008143   0.024855   0.000000  -0.000000  -0.252794   0.000000   0.000000   10.0000     1.4112
    3.700     0.000   0.801445   0.017084   0.008160   0.025244   0.000000  -0.000000  -0.254742   0.000000   0.000000   10.0000     1.4059
    3.800     0.000   0.810085   0.017458   0.008180   0.025638   0.000000  -0.000000  -0.256650   0.000000   0.000000   10.0000     1.4007
    3.900     0.000   0.818684   0.017835   0.008201   0.026036   0.000000  -0.000000  -0.258540   0.000000   0.000000   10.0000     1.3956
    4.000     0.000   0.827246   0.018215   0.008224   0.026439   0.000000  -0.000000  -0.260413   0.000000   0.000000   10.0000     1.3907
    4.100     0.000   0.835806   0.018598   0.008246   0.026845   0.000000  -0.000000  -0.262285   0.000000   0.000000   10.0000     1.3857
    4.200     0.000   0.844326   0.018984   0.008271   0.027255   0.000000  -0.000000  -0.264138   0.000000   0.000000   10.0000     1.3809
    4.300     0.000   0.852830   0.019377   0.008294   0.027671   0.000000  -0.000000  -0.265989   0.000000   0.000000   10.0000     1.3761
    4.400     0.000   0.861384   0.019768   0.008316   0.028084   0.000000  -0.000000  -0.267851   0.000000   0.000000   10.0000     1.3715
    4.500     0.000   0.869915   0.020164   0.008338   0.028502   0.000000  -0.000000  -0.269707   0.000000   0.000000   10.0000     1.3669
    4.600     0.000   0.878402   0.020567   0.008360   0.028927   0.000000  -0.000000  -0.271549   0.000000   0.000000   10.0000     1.3625
    4.700     0.000   0.886938   0.020968   0.008382   0.029351   0.000000  -0.000000  -0.273403   0.000000   0.000000   10.0000     1.3580
    4.800     0.000   0.895439   0.021375   0.008405   0.029780   0.000000  -0.000000  -0.275244   0.000000   0.000000   10.0000     1.3536
    4.900     0.000   0.903785   0.021786   0.008432   0.030218   0.000000  -0.000000  -0.277024   0.000000   0.000000   10.0000     1.3493
    5.000     0.000   0.912129   0.022194   0.008461   0.030655   0.000000  -0.000000  -0.278793   0.000000   0.000000   10.0000     1.3449
    5.100     0.000   0.920384   0.022609   0.008491   0.031100   0.000000  -0.000000  -0.280532   0.000000  -0.000000   10.0000     1.3406
    5.200     0.000   0.928661   0.023021   0.008522   0.031543   0.000000  -0.000000  -0.282270   0.000000  -0.000000   10.0000     1.3364
    5.300     0.000   0.936874   0.023436   0.008555   0.031991   0.000000  -0.000000  -0.283983   0.000000  -0.000000   10.0000     1.3322
    5.400     0.000   0.945103   0.023856   0.008586   0.032443   0.000000  -0.000000  -0.285704   0.000000   0.000000   10.0000     1.3281
    5.500     0.000   0.953356   0.024281   0.008617   0.032898   0.000000  -0.000000  -0.287434   0.000000   0.000000   10.0000     1.3241
    5.600     0.000   0.961621   0.024710   0.008647   0.033357   0.000000  -0.000000  -0.289170   0.000000   0.000000   10.0000     1.3201
    5.700     0.000   0.969853   0.025140   0.008678   0.033819   0.000000  -0.000000  -0.290891   0.000000   0.000000   10.0000     1.3162
    5.800     0.000   0.978084   0.025575   0.008709   0.034284   0.000000  -0.000000  -0.292612   0.000000   0.000000   10.0000     1.3123
    5.900     0.000   0.986223   0.026010   0.008742   0.034752   0.000000  -0.000000  -0.294291   0.000000   0.000000   10.0000     1.3083
    6.000     0.000   0.994154   0.026443   0.008780   0.035223   0.000000  -0.000000  -0.295876  -0.000000  -0.000000   10.0000     1.3044
    6.100     0.000   1.001992   0.026880   0.008819   0.035699   0.000000  -0.000000  -0.297424   0.000000  -0.000000   10.0000     1.3004
    6.200     0.000   1.009769   0.027310   0.008862   0.036171   0.000000  -0.000000  -0.298934   0.000000   0.000000   10.0000     1.2964
    6.300     0.000   1.017524   0.027748   0.008903   0.036652   0.000000  -0.000000  -0.300441   0.000000   0.000000   10.0000     1.2924
    6.400     0.000   1.025227   0.028181   0.008947   0.037127   0.000000  -0.000000  -0.301915  -0.000000  -0.000000   10.0000     1.2884
    6.500     0.000   1.032796   0.028616   0.008989   0.037606   0.000000  -0.000000  -0.303334   0.000000  -0.000000   10.0000     1.2845
    6.600     0.000   1.040390   0.029049   0.009031   0.038080   0.000000  -0.000000  -0.304753  -0.000000  -0.000000   10.0000     1.2805
    6.700     0.000   1.047936   0.029489   0.009071   0.038560   0.000000  -0.000000  -0.306159  -0.000000  -0.000000   10.0000     1.2766
    6.800     0.000   1.055502   0.029926   0.009111   0.039037   0.000000  -0.000000  -0.307563   0.000000   0.000000   10.0000     1.2727
    6.900     0.000   1.062950   0.030367   0.009153   0.039520   0.000000  -0.000000  -0.308922   0.000000   0.000000   10.0000     1.2688
    7.000     0.000   1.070342   0.030802   0.009200   0.040002   0.000000  -0.000000  -0.310249   0.000000   0.000000   10.0000     1.2649
    7.100     0.000   1.077636   0.031244   0.009251   0.040495   0.000000  -0.000000  -0.311544   0.000000   0.000000   10.0000     1.2610
    7.200     0.000   1.084923   0.031686   0.009303   0.040989   0.000000  -0.000000  -0.312833   0.000000   0.000000   10.0000     1.2571
    7.300     0.000   1.092180   0.032129   0.009358   0.041487   0.000000   0.000000  -0.314109   0.000000   0.000000   10.0000     1.2533
    7.400     0.000   1.099432   0.032574   0.009413   0.041987   0.000000  -0.000000  -0.315382   0.000000   0.000000   10.0000     1.2495
    7.500     0.000   1.106627   0.033020   0.009471   0.042491   0.000000  -0.000000  -0.316632   0.000000   0.000000   10.0000     1.2457
    7.600     0.000   1.113778   0.033467   0.009534   0.043001   0.000000  -0.000000  -0.317869   0.000000   0.000000   10.0000     1.2419
    7.700     0.000   1.120879   0.033908   0.009600   0.043508   0.000000  -0.000000  -0.319076   0.000000   0.000000   10.0000     1.2382
    7.800     0.000   1.127945   0.034353   0.009668   0.044021   0.000000  -0.000000  -0.320275   0.000000   0.000000   10.0000     1.2345
    7.900     0.000   1.134979   0.034804   0.009737   0.044541   0.000000  -0.000000  -0.321464   0.000000   0.000000   10.0000     1.2308
    8.000     0.000   1.141991   0.035248   0.009810   0.045057   0.000000  -0.000000  -0.322638   0.000000   0.000000   10.0000     1.2271
    8.100     0.000   1.148931   0.035698   0.009885   0.045584   0.000000  -0.000000  -0.323794   0.000000   0.000000   10.0000     1.2235
    8.200     0.000   1.155893   0.036145   0.009962   0.046107   0.000000  -0.000000  -0.324952   0.000000   0.000000   10.0000     1.2199
    8.300     0.000   1.162826   0.036596   0.010039   0.046634   0.000000  -0.000000  -0.326103   0.000000   0.000000   10.0000     1.2163
    8.400     0.000   1.169733   0.037053   0.010115   0.047168   0.000000  -0.000000  -0.327247   0.000000   0.000000   10.0000     1.2128
