xflr5 v6.61

Plane name :        AeroSail 30m 18deg flap UPDATED
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -5.200     0.000   0.690843   0.013029   0.008608   0.021637   0.000000  -0.000000  -0.326997   0.000000   0.000000   10.0000     2.1536
   -5.100     0.000   0.697020   0.013276   0.008650   0.021926   0.000000  -0.000000  -0.327744   0.000000  -0.000000   10.0000     2.1388
   -5.000     0.000   0.703171   0.013528   0.008691   0.022219   0.000000  -0.000000  -0.328484  -0.000000  -0.000000   10.0000     2.1244
   -4.900     0.000   0.709318   0.013783   0.008733   0.022515   0.000000  -0.000000  -0.329223   0.000000  -0.000000   10.0000     2.1100
   -4.800     0.000   0.715611   0.014042   0.008777   0.022819   0.000000  -0.000000  -0.330032   0.000000  -0.000000   10.0000     2.0960
   -4.700     0.000   0.721871   0.014299   0.008825   0.023125   0.000000  -0.000000  -0.330825   0.000000   0.000000   10.0000     2.0824
   -4.600     0.000   0.728184   0.014560   0.008874   0.023434   0.000000  -0.000000  -0.331642  -0.000000  -0.000000   10.0000     2.0689
   -4.500     0.000   0.734564   0.014825   0.008924   0.023749   0.000000  -0.000000  -0.332491   0.000000  -0.000000   10.0000     2.0555
   -4.400     0.000   0.740963   0.015094   0.008973   0.024067   0.000000  -0.000000  -0.333351  -0.000000  -0.000000   10.0000     2.0422
   -4.300     0.000   0.747267   0.015362   0.009024   0.024386   0.000000   0.000000  -0.334171   0.000000  -0.000000   10.0000     2.0293
   -4.200     0.000   0.753525   0.015632   0.009077   0.024709   0.000000   0.000000  -0.334975  -0.000000  -0.000000   10.0000     2.0168
   -4.100     0.000   0.759630   0.015898   0.009137   0.025036   0.000000  -0.000000  -0.335708   0.000000   0.000000   10.0000     2.0046
   -4.000     0.000   0.765688   0.016155   0.009202   0.025357   0.000000  -0.000000  -0.336404   0.000000   0.000000   10.0000     1.9923
   -3.900     0.000   0.771693   0.016412   0.009268   0.025681   0.000000  -0.000000  -0.337079   0.000000   0.000000   10.0000     1.9802
   -3.800     0.000   0.777713   0.016672   0.009335   0.026007   0.000000  -0.000000  -0.337762   0.000000   0.000000   10.0000     1.9682
   -3.700     0.000   0.783789   0.016933   0.009401   0.026334   0.000000  -0.000000  -0.338470   0.000000   0.000000   10.0000     1.9565
   -3.600     0.000   0.789826   0.017194   0.009469   0.026663   0.000000  -0.000000  -0.339166   0.000000   0.000000   10.0000     1.9451
   -3.500     0.000   0.795934   0.017457   0.009534   0.026991   0.000000  -0.000000  -0.339889   0.000000   0.000000   10.0000     1.9338
   -3.400     0.000   0.802070   0.017733   0.009596   0.027329   0.000000  -0.000000  -0.340645   0.000000   0.000000   10.0000     1.9228
   -3.300     0.000   0.808126   0.018009   0.009660   0.027670   0.000000   0.000000  -0.341366   0.000000   0.000000   10.0000     1.9118
   -3.200     0.000   0.813839   0.018280   0.009736   0.028016   0.000000  -0.000000  -0.341943   0.000000   0.000000   10.0000     1.9011
   -3.100     0.000   0.819409   0.018548   0.009816   0.028364   0.000000  -0.000000  -0.342460   0.000000  -0.000000   10.0000     1.8904
   -3.000     0.000   0.824847   0.018814   0.009901   0.028715   0.000000  -0.000000  -0.342924   0.000000   0.000000   10.0000     1.8800
   -2.900     0.000   0.830230   0.019074   0.009989   0.029062   0.000000  -0.000000  -0.343357   0.000000   0.000000   10.0000     1.8696
   -2.800     0.000   0.835517   0.019333   0.010080   0.029413   0.000000  -0.000000  -0.343751   0.000000   0.000000   10.0000     1.8594
   -2.700     0.000   0.840858   0.019598   0.010172   0.029771   0.000000  -0.000000  -0.344185   0.000000   0.000000   10.0000     1.8494
   -2.600     0.000   0.846234   0.019866   0.010265   0.030131   0.000000  -0.000000  -0.344638   0.000000   0.000000   10.0000     1.8395
   -2.500     0.000   0.851530   0.020130   0.010363   0.030493   0.000000  -0.000000  -0.345060   0.000000   0.000000   10.0000     1.8297
   -2.400     0.000   0.856813   0.020397   0.010463   0.030859   0.000000  -0.000000  -0.345480   0.000000  -0.000000   10.0000     1.8201
   -2.300     0.000   0.862132   0.020667   0.010564   0.031231   0.000000  -0.000000  -0.345924   0.000000  -0.000000   10.0000     1.8107
   -2.200     0.000   0.867407   0.020939   0.010673   0.031612   0.000000  -0.000000  -0.346362   0.000000  -0.000000   10.0000     1.8015
   -2.100     0.000   0.872657   0.021212   0.010787   0.031999   0.000000  -0.000000  -0.346797   0.000000  -0.000000   10.0000     1.7924
   -2.000     0.000   0.877907   0.021487   0.010905   0.032392   0.000000  -0.000000  -0.347241   0.000000   0.000000   10.0000     1.7834
   -1.900     0.000   0.883160   0.021764   0.011025   0.032788   0.000000  -0.000000  -0.347690   0.000000  -0.000000   10.0000     1.7745
   -1.800     0.000   0.888311   0.022033   0.011151   0.033184   0.000000  -0.000000  -0.348096   0.000000  -0.000000   10.0000     1.7657
   -1.700     0.000   0.893191   0.022299   0.011296   0.033595   0.000000  -0.000000  -0.348409  -0.000000  -0.000000   10.0000     1.7571
   -1.600     0.000   0.897841   0.022557   0.011460   0.034017   0.000000  -0.000000  -0.348638   0.000000   0.000000   10.0000     1.7486
   -1.500     0.000   0.902359   0.022815   0.011634   0.034449   0.000000  -0.000000  -0.348825   0.000000   0.000000   10.0000     1.7403
   -1.400     0.000   0.906838   0.023070   0.011815   0.034885   0.000000  -0.000000  -0.349002   0.000000  -0.000000   10.0000     1.7320
   -1.300     0.000   0.911253   0.023324   0.012002   0.035326   0.000000  -0.000000  -0.349158   0.000000  -0.000000   10.0000     1.7238
   -1.200     0.000   0.915643   0.023578   0.012202   0.035779   0.000000  -0.000000  -0.349322   0.000000   0.000000   10.0000     1.7157
   -1.100     0.000   0.920096   0.023834   0.012409   0.036243   0.000000   0.000000  -0.349528   0.000000   0.000000   10.0000     1.7079
   -1.000     0.000   0.924586   0.024094   0.012620   0.036714   0.000000  -0.000000  -0.349760   0.000000   0.000000   10.0000     1.7001
   -0.900     0.000   0.929019   0.024349   0.012839   0.037188   0.000000  -0.000000  -0.349971   0.000000  -0.000000   10.0000     1.6924
   -0.800     0.000   0.933359   0.024603   0.013065   0.037668   0.000000  -0.000000  -0.350155   0.000000   0.000000   10.0000     1.6848
   -0.700     0.000   0.937909   0.024860   0.013290   0.038150   0.000000  -0.000000  -0.350426  -0.000000  -0.000000   10.0000     1.6773
   -0.600     0.000   0.942825   0.025129   0.013502   0.038630   0.000000  -0.000000  -0.350851   0.000000   0.000000   10.0000     1.6701
   -0.500     0.000   0.947910   0.025406   0.013707   0.039113   0.000000  -0.000000  -0.351346   0.000000   0.000000   10.0000     1.6628
   -0.400     0.000   0.953065   0.025689   0.013912   0.039601   0.000000  -0.000000  -0.351877   0.000000   0.000000   10.0000     1.6557
   -0.300     0.000   0.958284   0.025969   0.014119   0.040088   0.000000  -0.000000  -0.352432   0.000000   0.000000   10.0000     1.6487
   -0.200     0.000   0.963621   0.026254   0.014322   0.040576   0.000000  -0.000000  -0.353034   0.000000   0.000000   10.0000     1.6418
   -0.100     0.000   0.968702   0.026536   0.014538   0.041075   0.000000  -0.000000  -0.353549   0.000000   0.000000   10.0000     1.6350
    0.000     0.000   0.973735   0.026814   0.014759   0.041573   0.000000  -0.000000  -0.354042   0.000000   0.000000   10.0000     1.6282
    0.100     0.000   0.978784   0.027094   0.014979   0.042074   0.000000  -0.000000  -0.354544   0.000000   0.000000   10.0000     1.6216
    0.200     0.000   0.983959   0.027382   0.015195   0.042577   0.000000  -0.000000  -0.355099   0.000000   0.000000   10.0000     1.6150
    0.300     0.000   0.989113   0.027672   0.015412   0.043084   0.000000  -0.000000  -0.355649   0.000000   0.000000   10.0000     1.6084
    0.400     0.000   0.994194   0.027961   0.015636   0.043597   0.000000  -0.000000  -0.356180   0.000000  -0.000000   10.0000     1.6020
    0.500     0.000   0.999234   0.028252   0.015861   0.044113   0.000000  -0.000000  -0.356696  -0.000000  -0.000000   10.0000     1.5957
    0.600     0.000   1.004219   0.028542   0.016089   0.044631   0.000000  -0.000000  -0.357191  -0.000000  -0.000000   10.0000     1.5893
    0.700     0.000   1.009175   0.028829   0.016320   0.045149   0.000000  -0.000000  -0.357674   0.000000   0.000000   10.0000     1.5830
    0.800     0.000   1.014092   0.029122   0.016552   0.045674   0.000000  -0.000000  -0.358149   0.000000   0.000000   10.0000     1.5768
    0.900     0.000   1.019283   0.029423   0.016773   0.046196   0.000000  -0.000000  -0.358731   0.000000   0.000000   10.0000     1.5708
    1.000     0.000   1.024683   0.029739   0.016982   0.046720   0.000000  -0.000000  -0.359403  -0.000000  -0.000000   10.0000     1.5649
    1.100     0.000   1.030184   0.030056   0.017187   0.047243   0.000000  -0.000000  -0.360110  -0.000000  -0.000000   10.0000     1.5590
    1.200     0.000   1.035707   0.030382   0.017389   0.047771   0.000000  -0.000000  -0.360831   0.000000   0.000000   10.0000     1.5532
    1.300     0.000   1.041237   0.030704   0.017592   0.048296   0.000000  -0.000000  -0.361551  -0.000000  -0.000000   10.0000     1.5474
    1.400     0.000   1.046825   0.031038   0.017788   0.048826   0.000000  -0.000000  -0.362300   0.000000  -0.000000   10.0000     1.5417
    1.500     0.000   1.052374   0.031351   0.017989   0.049340   0.000000  -0.000000  -0.363020   0.000000   0.000000   10.0000     1.5360
    1.600     0.000   1.057909   0.031670   0.018187   0.049858   0.000000  -0.000000  -0.363737   0.000000   0.000000   10.0000     1.5304
    1.700     0.000   1.063450   0.031993   0.018384   0.050377   0.000000  -0.000000  -0.364457  -0.000000  -0.000000   10.0000     1.5248
    1.800     0.000   1.069099   0.032323   0.018574   0.050898   0.000000  -0.000000  -0.365220   0.000000   0.000000   10.0000     1.5193
    1.900     0.000   1.074749   0.032657   0.018763   0.051420   0.000000  -0.000000  -0.365985   0.000000   0.000000   10.0000     1.5139
    2.000     0.000   1.080315   0.032991   0.018959   0.051950   0.000000  -0.000000  -0.366725   0.000000  -0.000000   10.0000     1.5086
    2.100     0.000   1.085810   0.033328   0.019156   0.052485   0.000000  -0.000000  -0.367442   0.000000   0.000000   10.0000     1.5033
    2.200     0.000   1.091260   0.033662   0.019357   0.053018   0.000000  -0.000000  -0.368140   0.000000   0.000000   10.0000     1.4980
    2.300     0.000   1.096721   0.033992   0.019557   0.053550   0.000000  -0.000000  -0.368837   0.000000  -0.000000   10.0000     1.4928
    2.400     0.000   1.102182   0.034327   0.019757   0.054084   0.000000  -0.000000  -0.369537   0.000000  -0.000000   10.0000     1.4876
    2.500     0.000   1.107828   0.034679   0.019947   0.054626   0.000000  -0.000000  -0.370318  -0.000000  -0.000000   10.0000     1.4825
    2.600     0.000   1.113683   0.035043   0.020128   0.055172   0.000000  -0.000000  -0.371182  -0.000000  -0.000000   10.0000     1.4776
    2.700     0.000   1.119621   0.035414   0.020305   0.055720   0.000000  -0.000000  -0.372079  -0.000000  -0.000000   10.0000     1.4728
    2.800     0.000   1.125592   0.035789   0.020481   0.056270   0.000000  -0.000000  -0.372990  -0.000000  -0.000000   10.0000     1.4679
    2.900     0.000   1.131532   0.036165   0.020659   0.056823   0.000000  -0.000000  -0.373890  -0.000000  -0.000000   10.0000     1.4631
    3.000     0.000   1.137551   0.036545   0.020832   0.057377   0.000000  -0.000000  -0.374821  -0.000000  -0.000000   10.0000     1.4584
    3.100     0.000   1.143538   0.036930   0.021004   0.057934   0.000000  -0.000000  -0.375744  -0.000000  -0.000000   10.0000     1.4537
    3.200     0.000   1.149508   0.037308   0.021177   0.058486   0.000000  -0.000000  -0.376651   0.000000  -0.000000   10.0000     1.4491
    3.300     0.000   1.155482   0.037687   0.021349   0.059036   0.000000  -0.000000  -0.377559   0.000000   0.000000   10.0000     1.4444
    3.400     0.000   1.161486   0.038068   0.021520   0.059589   0.000000  -0.000000  -0.378478   0.000000  -0.000000   10.0000     1.4398
    3.500     0.000   1.167561   0.038456   0.021688   0.060144   0.000000  -0.000000  -0.379426   0.000000   0.000000   10.0000     1.4353
    3.600     0.000   1.173657   0.038847   0.021854   0.060701   0.000000  -0.000000  -0.380381   0.000000   0.000000   10.0000     1.4309
    3.700     0.000   1.179737   0.039230   0.022023   0.061253   0.000000  -0.000000  -0.381319   0.000000   0.000000   10.0000     1.4264
    3.800     0.000   1.185775   0.039614   0.022193   0.061807   0.000000  -0.000000  -0.382242   0.000000   0.000000   10.0000     1.4220
    3.900     0.000   1.191810   0.040001   0.022364   0.062365   0.000000   0.000000  -0.383167   0.000000   0.000000   10.0000     1.4176
    4.000     0.000   1.197846   0.040390   0.022534   0.062924   0.000000  -0.000000  -0.384093   0.000000   0.000000   10.0000     1.4132
    4.100     0.000   1.203938   0.040783   0.022703   0.063486   0.000000  -0.000000  -0.385043   0.000000   0.000000   10.0000     1.4089
    4.200     0.000   1.210066   0.041179   0.022870   0.064049   0.000000  -0.000000  -0.386007   0.000000   0.000000   10.0000     1.4047
    4.300     0.000   1.216283   0.041592   0.023031   0.064623   0.000000  -0.000000  -0.387013   0.000000   0.000000   10.0000     1.4006
    4.400     0.000   1.222561   0.042008   0.023190   0.065199   0.000000  -0.000000  -0.388041   0.000000   0.000000   10.0000     1.3966
    4.500     0.000   1.228837   0.042427   0.023350   0.065776   0.000000  -0.000000  -0.389069   0.000000   0.000000   10.0000     1.3925
    4.600     0.000   1.235128   0.042847   0.023509   0.066356   0.000000  -0.000000  -0.390104   0.000000   0.000000   10.0000     1.3885
    4.700     0.000   1.241431   0.043271   0.023667   0.066939   0.000000  -0.000000  -0.391148   0.000000   0.000000   10.0000     1.3846
    4.800     0.000   1.247734   0.043699   0.023825   0.067525   0.000000  -0.000000  -0.392195   0.000000   0.000000   10.0000     1.3806
    4.900     0.000   1.254037   0.044130   0.023982   0.068112   0.000000  -0.000000  -0.393240   0.000000   0.000000   10.0000     1.3767
    5.000     0.000   1.260341   0.044562   0.024139   0.068701   0.000000  -0.000000  -0.394286   0.000000   0.000000   10.0000     1.3728
    5.100     0.000   1.266635   0.044997   0.024296   0.069293   0.000000  -0.000000  -0.395331   0.000000   0.000000   10.0000     1.3689
    5.200     0.000   1.272876   0.045440   0.024455   0.069895   0.000000  -0.000000  -0.396365   0.000000   0.000000   10.0000     1.3651
    5.300     0.000   1.279113   0.045864   0.024620   0.070484   0.000000  -0.000000  -0.397385   0.000000   0.000000   10.0000     1.3613
    5.400     0.000   1.285316   0.046293   0.024786   0.071079   0.000000  -0.000000  -0.398396   0.000000   0.000000   10.0000     1.3576
    5.500     0.000   1.291497   0.046724   0.024953   0.071677   0.000000  -0.000000  -0.399401   0.000000   0.000000   10.0000     1.3538
    5.600     0.000   1.297668   0.047155   0.025121   0.072276   0.000000  -0.000000  -0.400402   0.000000   0.000000   10.0000     1.3501
    5.700     0.000   1.303847   0.047589   0.025290   0.072879   0.000000  -0.000000  -0.401410   0.000000   0.000000   10.0000     1.3465
    5.800     0.000   1.310055   0.048021   0.025460   0.073481   0.000000  -0.000000  -0.402428   0.000000   0.000000   10.0000     1.3429
    5.900     0.000   1.316252   0.048464   0.025631   0.074094   0.000000  -0.000000  -0.403452   0.000000   0.000000   10.0000     1.3393
    6.000     0.000   1.322461   0.048907   0.025801   0.074709   0.000000  -0.000000  -0.404480   0.000000   0.000000   10.0000     1.3357
    6.100     0.000   1.328686   0.049354   0.025972   0.075326   0.000000  -0.000000  -0.405516   0.000000   0.000000   10.0000     1.3322
    6.200     0.000   1.334924   0.049812   0.026141   0.075953   0.000000  -0.000000  -0.406563   0.000000   0.000000   10.0000     1.3288
    6.300     0.000   1.341183   0.050265   0.026312   0.076577   0.000000  -0.000000  -0.407617   0.000000   0.000000   10.0000     1.3254
    6.400     0.000   1.347481   0.050722   0.026481   0.077203   0.000000  -0.000000  -0.408687   0.000000   0.000000   10.0000     1.3220
    6.500     0.000   1.353784   0.051197   0.026647   0.077844   0.000000  -0.000000  -0.409769   0.000000  -0.000000   10.0000     1.3187
    6.600     0.000   1.360090   0.051672   0.026813   0.078485   0.000000  -0.000000  -0.410852   0.000000   0.000000   10.0000     1.3154
    6.700     0.000   1.366400   0.052148   0.026981   0.079129   0.000000  -0.000000  -0.411938  -0.000000  -0.000000   10.0000     1.3121
    6.800     0.000   1.372714   0.052627   0.027149   0.079776   0.000000  -0.000000  -0.413028  -0.000000  -0.000000   10.0000     1.3089
    6.900     0.000   1.379039   0.053109   0.027317   0.080426   0.000000  -0.000000  -0.414123   0.000000   0.000000   10.0000     1.3057
    7.000     0.000   1.385382   0.053593   0.027486   0.081079   0.000000  -0.000000  -0.415226  -0.000000  -0.000000   10.0000     1.3025
    7.100     0.000   1.391715   0.054084   0.027654   0.081738   0.000000  -0.000000  -0.416330   0.000000   0.000000   10.0000     1.2993
    7.200     0.000   1.398043   0.054567   0.027825   0.082392   0.000000  -0.000000  -0.417426   0.000000   0.000000   10.0000     1.2962
    7.300     0.000   1.404309   0.055051   0.027998   0.083050   0.000000  -0.000000  -0.418504   0.000000  -0.000000   10.0000     1.2930
    7.400     0.000   1.410549   0.055537   0.028174   0.083711   0.000000  -0.000000  -0.419576   0.000000   0.000000   10.0000     1.2900
    7.500     0.000   1.416782   0.056025   0.028350   0.084376   0.000000  -0.000000  -0.420646  -0.000000  -0.000000   10.0000     1.2869
    7.600     0.000   1.423003   0.056515   0.028528   0.085042   0.000000  -0.000000  -0.421713  -0.000000  -0.000000   10.0000     1.2838
    7.700     0.000   1.429230   0.057007   0.028705   0.085711   0.000000  -0.000000  -0.422784  -0.000000  -0.000000   10.0000     1.2808
    7.800     0.000   1.435415   0.057503   0.028885   0.086388   0.000000  -0.000000  -0.423843   0.000000   0.000000   10.0000     1.2778
    7.900     0.000   1.441577   0.057996   0.029069   0.087065   0.000000  -0.000000  -0.424897   0.000000   0.000000   10.0000     1.2748
    8.000     0.000   1.447734   0.058489   0.029255   0.087744   0.000000  -0.000000  -0.425949  -0.000000  -0.000000   10.0000     1.2719
    8.100     0.000   1.453881   0.058985   0.029443   0.088427   0.000000  -0.000000  -0.427000   0.000000  -0.000000   10.0000     1.2689
    8.200     0.000   1.460037   0.059483   0.029630   0.089113   0.000000  -0.000000  -0.428055   0.000000   0.000000   10.0000     1.2660
    8.300     0.000   1.466162   0.059982   0.029821   0.089803   0.000000  -0.000000  -0.429102  -0.000000  -0.000000   10.0000     1.2631
    8.400     0.000   1.472259   0.060477   0.030017   0.090494   0.000000  -0.000000  -0.430140   0.000000   0.000000   10.0000     1.2602
    8.500     0.000   1.478331   0.060981   0.030213   0.091194   0.000000  -0.000000  -0.431178   0.000000  -0.000000   10.0000     1.2574
    8.600     0.000   1.484382   0.061487   0.030411   0.091898   0.000000  -0.000000  -0.432210  -0.000000  -0.000000   10.0000     1.2546
    8.700     0.000   1.490425   0.061994   0.030611   0.092605   0.000000  -0.000000  -0.433240   0.000000  -0.000000   10.0000     1.2517
    8.800     0.000   1.496425   0.062502   0.030814   0.093316   0.000000  -0.000000  -0.434258   0.000000   0.000000   10.0000     1.2489
    8.900     0.000   1.502383   0.063009   0.031022   0.094031   0.000000  -0.000000  -0.435265  -0.000000  -0.000000   10.0000     1.2461
    9.000     0.000   1.508293   0.063516   0.031234   0.094751   0.000000  -0.000000  -0.436259  -0.000000  -0.000000   10.0000     1.2434
    9.100     0.000   1.514188   0.064024   0.031450   0.095474   0.000000  -0.000000  -0.437250   0.000000  -0.000000   10.0000     1.2406
    9.200     0.000   1.520053   0.064531   0.031667   0.096198   0.000000  -0.000000  -0.438231   0.000000   0.000000   10.0000     1.2379
    9.300     0.000   1.525898   0.065039   0.031886   0.096925   0.000000  -0.000000  -0.439206  -0.000000  -0.000000   10.0000     1.2351
    9.400     0.000   1.531692   0.065546   0.032111   0.097657   0.000000  -0.000000  -0.440167   0.000000  -0.000000   10.0000     1.2324
    9.500     0.000   1.537437   0.066052   0.032341   0.098393   0.000000  -0.000000  -0.441115  -0.000000  -0.000000   10.0000     1.2297
    9.600     0.000   1.543151   0.066557   0.032573   0.099131   0.000000  -0.000000  -0.442055  -0.000000  -0.000000   10.0000     1.2270
    9.700     0.000   1.548813   0.067060   0.032811   0.099871   0.000000  -0.000000  -0.442980  -0.000000  -0.000000   10.0000     1.2244
    9.800     0.000   1.554457   0.067564   0.033051   0.100614   0.000000  -0.000000  -0.443900   0.000000   0.000000   10.0000     1.2217
    9.900     0.000   1.560016   0.068070   0.033297   0.101367   0.000000  -0.000000  -0.444796  -0.000000  -0.000000   10.0000     1.2191
   10.000     0.000   1.565536   0.068566   0.033550   0.102116   0.000000  -0.000000  -0.445679   0.000000   0.000000   10.0000     1.2164
   10.100     0.000   1.571020   0.069068   0.033805   0.102874   0.000000  -0.000000  -0.446555   0.000000   0.000000   10.0000     1.2138
   10.200     0.000   1.576465   0.069562   0.034068   0.103630   0.000000  -0.000000  -0.447419  -0.000000  -0.000000   10.0000     1.2112
   10.300     0.000   1.581843   0.070061   0.034334   0.104395   0.000000  -0.000000  -0.448266   0.000000  -0.000000   10.0000     1.2086
   10.400     0.000   1.587037   0.070551   0.034619   0.105170   0.000000  -0.000000  -0.449057   0.000000   0.000000   10.0000     1.2060
