xflr5 v6.61

Plane name :        AeroSail 30m 5deg flap UPDATED
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     0.000   0.060386   0.000091   0.007175   0.007266   0.000000  -0.000000  -0.062748   0.000000  -0.000000   10.0000     6.1719
   -2.900     0.000   0.069692   0.000122   0.007177   0.007300   0.000000  -0.000000  -0.064975   0.000000   0.000000   10.0000     4.7036
   -2.800     0.000   0.078993   0.000158   0.007184   0.007342   0.000000  -0.000000  -0.067199   0.000000  -0.000000   10.0000     4.2323
   -2.700     0.000   0.088293   0.000199   0.007191   0.007390   0.000000  -0.000000  -0.069423   0.000000  -0.000000   10.0000     3.8962
   -2.600     0.000   0.097593   0.000244   0.007199   0.007442   0.000000  -0.000000  -0.071646   0.000000  -0.000000   10.0000     3.6150
   -2.500     0.000   0.106893   0.000293   0.007206   0.007499   0.000000  -0.000000  -0.073870   0.000000   0.000000   10.0000     3.3339
   -2.400     0.000   0.116193   0.000348   0.007214   0.007561   0.000000  -0.000000  -0.076093   0.000000  -0.000000   10.0000     3.0848
   -2.300     0.000   0.125529   0.000407   0.007223   0.007629   0.000000  -0.000000  -0.078330   0.000000  -0.000000   10.0000     2.9275
   -2.200     0.000   0.134878   0.000470   0.007232   0.007702   0.000000  -0.000000  -0.080573   0.000000   0.000000   10.0000     2.8045
   -2.100     0.000   0.144232   0.000539   0.007242   0.007780   0.000000  -0.000000  -0.082819   0.000000   0.000000   10.0000     2.6936
   -2.000     0.000   0.153586   0.000612   0.007252   0.007863   0.000000  -0.000000  -0.085064   0.000000   0.000000   10.0000     2.5840
   -1.900     0.000   0.162943   0.000689   0.007261   0.007951   0.000000  -0.000000  -0.087310   0.000000  -0.000000   10.0000     2.4802
   -1.800     0.000   0.172280   0.000772   0.007270   0.008041   0.000000  -0.000000  -0.089548   0.000000   0.000000   10.0000     2.3875
   -1.700     0.000   0.181585   0.000858   0.007275   0.008133   0.000000  -0.000000  -0.091771   0.000000  -0.000000   10.0000     2.3149
   -1.600     0.000   0.190880   0.000949   0.007279   0.008228   0.000000  -0.000000  -0.093990   0.000000  -0.000000   10.0000     2.2524
   -1.500     0.000   0.200172   0.001045   0.007283   0.008328   0.000000  -0.000000  -0.096208   0.000000   0.000000   10.0000     2.1972
   -1.400     0.000   0.209463   0.001145   0.007286   0.008432   0.000000  -0.000000  -0.098424   0.000000   0.000000   10.0000     2.1434
   -1.300     0.000   0.218755   0.001250   0.007290   0.008540   0.000000  -0.000000  -0.100642   0.000000   0.000000   10.0000     2.0902
   -1.200     0.000   0.228061   0.001360   0.007295   0.008655   0.000000  -0.000000  -0.102864   0.000000   0.000000   10.0000     2.0486
   -1.100     0.000   0.237376   0.001474   0.007302   0.008776   0.000000  -0.000000  -0.105090   0.000000   0.000000   10.0000     2.0110
   -1.000     0.000   0.246694   0.001593   0.007308   0.008901   0.000000  -0.000000  -0.107317   0.000000   0.000000   10.0000     1.9753
   -0.900     0.000   0.256012   0.001716   0.007315   0.009031   0.000000  -0.000000  -0.109545   0.000000   0.000000   10.0000     1.9401
   -0.800     0.000   0.265333   0.001844   0.007322   0.009167   0.000000  -0.000000  -0.111773   0.000000   0.000000   10.0000     1.9059
   -0.700     0.000   0.274625   0.001977   0.007331   0.009308   0.000000  -0.000000  -0.113988   0.000000  -0.000000   10.0000     1.8742
   -0.600     0.000   0.283872   0.002114   0.007341   0.009455   0.000000  -0.000000  -0.116183   0.000000   0.000000   10.0000     1.8472
   -0.500     0.000   0.293110   0.002255   0.007352   0.009607   0.000000  -0.000000  -0.118374   0.000000   0.000000   10.0000     1.8222
   -0.400     0.000   0.302339   0.002400   0.007364   0.009764   0.000000  -0.000000  -0.120559   0.000000  -0.000000   10.0000     1.7981
   -0.300     0.000   0.311568   0.002550   0.007376   0.009926   0.000000  -0.000000  -0.122745   0.000000   0.000000   10.0000     1.7740
   -0.200     0.000   0.320796   0.002704   0.007388   0.010092   0.000000  -0.000000  -0.124929   0.000000   0.000000   10.0000     1.7511
   -0.100     0.000   0.330079   0.002864   0.007395   0.010259   0.000000  -0.000000  -0.127139   0.000000   0.000000   10.0000     1.7309
    0.000     0.000   0.339384   0.003028   0.007400   0.010428   0.000000  -0.000000  -0.129358  -0.000000  -0.000000   10.0000     1.7123
    0.100     0.000   0.348698   0.003197   0.007405   0.010602   0.000000  -0.000000  -0.131581   0.000000   0.000000   10.0000     1.6940
    0.200     0.000   0.358017   0.003371   0.007409   0.010780   0.000000  -0.000000  -0.133807   0.000000  -0.000000   10.0000     1.6766
    0.300     0.000   0.367335   0.003549   0.007413   0.010963   0.000000  -0.000000  -0.136032   0.000000  -0.000000   10.0000     1.6597
    0.400     0.000   0.376627   0.003732   0.007419   0.011151   0.000000  -0.000000  -0.138245   0.000000   0.000000   10.0000     1.6441
    0.500     0.000   0.385886   0.003919   0.007426   0.011346   0.000000  -0.000000  -0.140444   0.000000   0.000000   10.0000     1.6298
    0.600     0.000   0.395129   0.004110   0.007435   0.011545   0.000000  -0.000000  -0.142635   0.000000   0.000000   10.0000     1.6161
    0.700     0.000   0.404367   0.004306   0.007444   0.011750   0.000000  -0.000000  -0.144824   0.000000   0.000000   10.0000     1.6024
