xflr5 v6.61

Plane name :        AeroSail 30m 8deg flap UPDATED
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -7.900     0.000  -0.179602   0.000871   0.006268   0.007139   0.000000   0.000000  -0.036539   0.000000   0.000000   10.0000    -1.1087
   -7.800     0.000  -0.169939   0.000781   0.006250   0.007031   0.000000   0.000000  -0.038953   0.000000   0.000000   10.0000    -1.2251
   -7.700     0.000  -0.160296   0.000696   0.006232   0.006928   0.000000   0.000000  -0.041357   0.000000   0.000000   10.0000    -1.3607
   -7.600     0.000  -0.150714   0.000616   0.006211   0.006828   0.000000   0.000000  -0.043733   0.000000   0.000000   10.0000    -1.5409
   -7.500     0.000  -0.141169   0.000542   0.006191   0.006732   0.000000   0.000000  -0.046090   0.000000   0.000000   10.0000    -1.7553
   -7.400     0.000  -0.131630   0.000472   0.006171   0.006643   0.000000   0.000000  -0.048442   0.000000  -0.000000   10.0000    -1.9839
   -7.300     0.000  -0.122095   0.000407   0.006152   0.006559   0.000000   0.000000  -0.050793   0.000000   0.000000   10.0000    -2.2242
   -7.200     0.000  -0.112567   0.000347   0.006134   0.006482   0.000000   0.000000  -0.053139   0.000000  -0.000000   10.0000    -2.4887
   -7.100     0.000  -0.103071   0.000292   0.006121   0.006413   0.000000   0.000000  -0.055470   0.000000   0.000000   10.0000    -2.8424
   -7.000     0.000  -0.093659   0.000242   0.006119   0.006361   0.000000   0.000000  -0.057761   0.000000   0.000000   10.0000    -3.4407
   -6.900     0.000  -0.084279   0.000197   0.006118   0.006315   0.000000   0.000000  -0.060042   0.000000   0.000000   10.0000    -4.0490
   -6.800     0.000  -0.074889   0.000157   0.006121   0.006278   0.000000   0.000000  -0.062312   0.000000   0.000000   10.0000    -4.7381
   -6.700     0.000  -0.065592   0.000121   0.006126   0.006247   0.000000  -0.000000  -0.064554   0.000000   0.000000   10.0000    -5.4594
   -6.600     0.000  -0.056312   0.000091   0.006143   0.006235   0.000000  -0.000000  -0.066754   0.000000  -0.000000   10.0000    -6.4640
   -6.500     0.000  -0.048231   0.000068   0.006237   0.006304   0.000000   0.000000  -0.068431   0.000000   0.000000   10.0000    -9.4135
   -6.400     0.000  -0.040713   0.000048   0.006370   0.006419   0.000000   0.000000  -0.069849   0.000000   0.000000   10.0000   -13.4044
   -6.300     0.000  -0.033175   0.000033   0.006504   0.006537   0.000000   0.000000  -0.071270   0.000000   0.000000   10.0000   -17.4063
   -6.200     0.000  -0.025630   0.000020   0.006637   0.006657   0.000000   0.000000  -0.072695   0.000000   0.000000   10.0000   -21.3866
   -6.100     0.000  -0.018081   0.000010   0.006770   0.006780   0.000000   0.000000  -0.074123   0.000000   0.000000   10.0000   -25.3474
   -6.000     0.000  -0.010216   0.000004   0.006876   0.006880   0.000000  -0.000000  -0.075700   0.000000  -0.000000   10.0000   -26.9075
   -5.900     0.000  -0.001271   0.000000   0.006901   0.006901   0.000000   0.000000  -0.077764   0.000000   0.000000   10.0000   -20.1983
   -5.800     0.000   0.007645   0.000001   0.006925   0.006926   0.000000  -0.000000  -0.079823   0.000000   0.000000   10.0000   -13.4968
   -5.700     0.000   0.016553   0.000006   0.006949   0.006955   0.000000  -0.000000  -0.081879   0.000000   0.000000   10.0000    -6.8109
   -5.600     0.000   0.025459   0.000015   0.006974   0.006989   0.000000   0.000000  -0.083935   0.000000  -0.000000   10.0000    -0.1263
   -5.500     0.000   0.034364   0.000028   0.006998   0.007027   0.000000  -0.000000  -0.085990   0.000000   0.000000   10.0000     6.5580
   -5.400     0.000   0.043365   0.000046   0.007019   0.007065   0.000000  -0.000000  -0.088086   0.000000   0.000000   10.0000     9.1433
   -5.300     0.000   0.052437   0.000068   0.007038   0.007106   0.000000   0.000000  -0.090212   0.000000   0.000000   10.0000     8.6021
   -5.200     0.000   0.061511   0.000095   0.007056   0.007151   0.000000  -0.000000  -0.092340   0.000000   0.000000   10.0000     7.8582
   -5.100     0.000   0.070587   0.000126   0.007074   0.007200   0.000000  -0.000000  -0.094470   0.000000   0.000000   10.0000     6.9774
   -5.000     0.000   0.079663   0.000162   0.007092   0.007254   0.000000   0.000000  -0.096600   0.000000   0.000000   10.0000     6.0965
   -4.900     0.000   0.088751   0.000202   0.007111   0.007312   0.000000  -0.000000  -0.098734   0.000000   0.000000   10.0000     5.2989
   -4.800     0.000   0.097900   0.000246   0.007129   0.007375   0.000000  -0.000000  -0.100893   0.000000  -0.000000   10.0000     4.9296
   -4.700     0.000   0.107062   0.000295   0.007148   0.007443   0.000000  -0.000000  -0.103056   0.000000  -0.000000   10.0000     4.6389
   -4.600     0.000   0.116226   0.000349   0.007166   0.007515   0.000000  -0.000000  -0.105222   0.000000   0.000000   10.0000     4.3573
   -4.500     0.000   0.125392   0.000407   0.007185   0.007591   0.000000  -0.000000  -0.107388   0.000000   0.000000   10.0000     4.0934
   -4.400     0.000   0.134559   0.000469   0.007203   0.007672   0.000000  -0.000000  -0.109555   0.000000   0.000000   10.0000     3.8295
   -4.300     0.000   0.143724   0.000536   0.007218   0.007754   0.000000   0.000000  -0.111720  -0.000000  -0.000000   10.0000     3.6304
   -4.200     0.000   0.152891   0.000608   0.007231   0.007839   0.000000  -0.000000  -0.113885   0.000000  -0.000000   10.0000     3.4871
   -4.100     0.000   0.162057   0.000684   0.007243   0.007926   0.000000  -0.000000  -0.116051   0.000000   0.000000   10.0000     3.3551
   -4.000     0.000   0.171224   0.000764   0.007254   0.008018   0.000000  -0.000000  -0.118215   0.000000  -0.000000   10.0000     3.2284
   -3.900     0.000   0.180390   0.000849   0.007266   0.008115   0.000000  -0.000000  -0.120380   0.000000   0.000000   10.0000     3.1039
   -3.800     0.000   0.189557   0.000938   0.007277   0.008215   0.000000  -0.000000  -0.122545   0.000000   0.000000   10.0000     2.9909
   -3.700     0.000   0.198726   0.001032   0.007287   0.008319   0.000000  -0.000000  -0.124710   0.000000   0.000000   10.0000     2.9028
   -3.600     0.000   0.207896   0.001130   0.007297   0.008427   0.000000  -0.000000  -0.126876   0.000000   0.000000   10.0000     2.8219
   -3.500     0.000   0.217067   0.001233   0.007307   0.008540   0.000000  -0.000000  -0.129041   0.000000   0.000000   10.0000     2.7435
   -3.400     0.000   0.226237   0.001340   0.007317   0.008657   0.000000  -0.000000  -0.131206   0.000000   0.000000   10.0000     2.6690
   -3.300     0.000   0.235408   0.001452   0.007326   0.008778   0.000000  -0.000000  -0.133371   0.000000   0.000000   10.0000     2.5964
   -3.200     0.000   0.244611   0.001569   0.007337   0.008905   0.000000  -0.000000  -0.135549   0.000000   0.000000   10.0000     2.5356
   -3.100     0.000   0.253833   0.001690   0.007348   0.009037   0.000000  -0.000000  -0.137735   0.000000   0.000000   10.0000     2.4842
   -3.000     0.000   0.263062   0.001816   0.007359   0.009174   0.000000  -0.000000  -0.139923   0.000000   0.000000   10.0000     2.4353
   -2.900     0.000   0.272293   0.001946   0.007370   0.009316   0.000000  -0.000000  -0.142112   0.000000   0.000000   10.0000     2.3870
   -2.800     0.000   0.281528   0.002081   0.007382   0.009463   0.000000  -0.000000  -0.144303   0.000000   0.000000   10.0000     2.3404
   -2.700     0.000   0.290736   0.002220   0.007394   0.009614   0.000000  -0.000000  -0.146481   0.000000   0.000000   10.0000     2.2963
   -2.600     0.000   0.299882   0.002363   0.007407   0.009771   0.000000  -0.000000  -0.148631   0.000000   0.000000   10.0000     2.2575
   -2.500     0.000   0.309006   0.002511   0.007421   0.009932   0.000000  -0.000000  -0.150771   0.000000   0.000000   10.0000     2.2211
   -2.400     0.000   0.318121   0.002662   0.007435   0.010098   0.000000  -0.000000  -0.152905   0.000000   0.000000   10.0000     2.1875
   -2.300     0.000   0.327233   0.002818   0.007450   0.010268   0.000000  -0.000000  -0.155039   0.000000   0.000000   10.0000     2.1541
   -2.200     0.000   0.336341   0.002979   0.007464   0.010443   0.000000  -0.000000  -0.157170   0.000000   0.000000   10.0000     2.1214
   -2.100     0.000   0.345496   0.003144   0.007475   0.010618   0.000000  -0.000000  -0.159322   0.000000   0.000000   10.0000     2.0926
   -2.000     0.000   0.354674   0.003313   0.007484   0.010797   0.000000  -0.000000  -0.161484   0.000000   0.000000   10.0000     2.0653
   -1.900     0.000   0.363860   0.003488   0.007492   0.010980   0.000000   0.000000  -0.163649   0.000000  -0.000000   10.0000     2.0387
   -1.800     0.000   0.373059   0.003667   0.007499   0.011166   0.000000  -0.000000  -0.165821   0.000000   0.000000   10.0000     2.0128
   -1.700     0.000   0.382250   0.003851   0.007506   0.011357   0.000000  -0.000000  -0.167989   0.000000   0.000000   10.0000     1.9876
   -1.600     0.000   0.391414   0.004039   0.007516   0.011555   0.000000  -0.000000  -0.170144   0.000000   0.000000   10.0000     1.9644
   -1.500     0.000   0.400541   0.004231   0.007529   0.011759   0.000000  -0.000000  -0.172281   0.000000   0.000000   10.0000     1.9437
   -1.400     0.000   0.409650   0.004426   0.007544   0.011970   0.000000  -0.000000  -0.174409   0.000000   0.000000   10.0000     1.9236
   -1.300     0.000   0.418754   0.004627   0.007559   0.012186   0.000000  -0.000000  -0.176535  -0.000000  -0.000000   10.0000     1.9038
   -1.200     0.000   0.427843   0.004831   0.007575   0.012407   0.000000  -0.000000  -0.178654   0.000000   0.000000   10.0000     1.8845
   -1.100     0.000   0.436933   0.005040   0.007592   0.012631   0.000000  -0.000000  -0.180773   0.000000  -0.000000   10.0000     1.8653
   -1.000     0.000   0.446021   0.005253   0.007604   0.012857   0.000000  -0.000000  -0.182891   0.000000   0.000000   10.0000     1.8479
   -0.900     0.000   0.455097   0.005470   0.007616   0.013086   0.000000  -0.000000  -0.185003   0.000000   0.000000   10.0000     1.8315
   -0.800     0.000   0.464170   0.005692   0.007627   0.013319   0.000000  -0.000000  -0.187114   0.000000   0.000000   10.0000     1.8156
   -0.700     0.000   0.473242   0.005918   0.007638   0.013556   0.000000  -0.000000  -0.189225   0.000000   0.000000   10.0000     1.7997
   -0.600     0.000   0.482311   0.006148   0.007648   0.013797   0.000000  -0.000000  -0.191333   0.000000   0.000000   10.0000     1.7844
   -0.500     0.000   0.491387   0.006383   0.007660   0.014042   0.000000  -0.000000  -0.193444   0.000000  -0.000000   10.0000     1.7698
   -0.400     0.000   0.500471   0.006622   0.007672   0.014294   0.000000  -0.000000  -0.195558   0.000000   0.000000   10.0000     1.7559
   -0.300     0.000   0.509552   0.006865   0.007684   0.014550   0.000000  -0.000000  -0.197670   0.000000   0.000000   10.0000     1.7426
   -0.200     0.000   0.518634   0.007113   0.007697   0.014810   0.000000  -0.000000  -0.199781   0.000000   0.000000   10.0000     1.7297
   -0.100     0.000   0.527716   0.007365   0.007710   0.015075   0.000000  -0.000000  -0.201893   0.000000   0.000000   10.0000     1.7170
    0.000     0.000   0.536780   0.007621   0.007724   0.015345   0.000000  -0.000000  -0.203996   0.000000   0.000000   10.0000     1.7046
    0.100     0.000   0.545756   0.007881   0.007739   0.015620   0.000000  -0.000000  -0.206061   0.000000   0.000000   10.0000     1.6929
    0.200     0.000   0.554692   0.008143   0.007755   0.015898   0.000000  -0.000000  -0.208107   0.000000   0.000000   10.0000     1.6816
    0.300     0.000   0.563608   0.008410   0.007771   0.016181   0.000000  -0.000000  -0.210144   0.000000  -0.000000   10.0000     1.6706
    0.400     0.000   0.572516   0.008680   0.007787   0.016467   0.000000  -0.000000  -0.212177   0.000000   0.000000   10.0000     1.6599
    0.500     0.000   0.581415   0.008954   0.007803   0.016758   0.000000  -0.000000  -0.214205   0.000000   0.000000   10.0000     1.6493
    0.600     0.000   0.590317   0.009233   0.007819   0.017052   0.000000  -0.000000  -0.216234   0.000000   0.000000   10.0000     1.6393
    0.700     0.000   0.599233   0.009516   0.007834   0.017349   0.000000  -0.000000  -0.218269   0.000000   0.000000   10.0000     1.6296
    0.800     0.000   0.608155   0.009803   0.007848   0.017651   0.000000   0.000000  -0.220306   0.000000   0.000000   10.0000     1.6200
    0.900     0.000   0.617085   0.010095   0.007863   0.017957   0.000000  -0.000000  -0.222347   0.000000   0.000000   10.0000     1.6106
    1.000     0.000   0.625994   0.010390   0.007877   0.018267   0.000000  -0.000000  -0.224378   0.000000  -0.000000   10.0000     1.6014
    1.100     0.000   0.634905   0.010689   0.007892   0.018581   0.000000  -0.000000  -0.226409   0.000000   0.000000   10.0000     1.5924
    1.200     0.000   0.643810   0.010993   0.007907   0.018900   0.000000  -0.000000  -0.228437   0.000000   0.000000   10.0000     1.5840
    1.300     0.000   0.652712   0.011300   0.007922   0.019222   0.000000  -0.000000  -0.230463   0.000000   0.000000   10.0000     1.5758
    1.400     0.000   0.661612   0.011612   0.007937   0.019549   0.000000  -0.000000  -0.232488   0.000000   0.000000   10.0000     1.5677
    1.500     0.000   0.670510   0.011928   0.007951   0.019880   0.000000  -0.000000  -0.234513   0.000000   0.000000   10.0000     1.5597
    1.600     0.000   0.679409   0.012249   0.007966   0.020215   0.000000  -0.000000  -0.236538   0.000000   0.000000   10.0000     1.5519
    1.700     0.000   0.688212   0.012572   0.007983   0.020555   0.000000  -0.000000  -0.238520   0.000000  -0.000000   10.0000     1.5445
    1.800     0.000   0.696937   0.012900   0.008001   0.020900   0.000000  -0.000000  -0.240472   0.000000   0.000000   10.0000     1.5373
    1.900     0.000   0.705682   0.013226   0.008019   0.021245   0.000000  -0.000000  -0.242421   0.000000   0.000000   10.0000     1.5303
    2.000     0.000   0.714356   0.013559   0.008038   0.021598   0.000000  -0.000000  -0.244348   0.000000   0.000000   10.0000     1.5234
    2.100     0.000   0.723066   0.013892   0.008058   0.021950   0.000000  -0.000000  -0.246281   0.000000   0.000000   10.0000     1.5166
    2.200     0.000   0.731756   0.014231   0.008077   0.022308   0.000000  -0.000000  -0.248208   0.000000   0.000000   10.0000     1.5098
    2.300     0.000   0.740388   0.014576   0.008097   0.022672   0.000000  -0.000000  -0.250116   0.000000   0.000000   10.0000     1.5032
    2.400     0.000   0.749056   0.014919   0.008117   0.023036   0.000000  -0.000000  -0.252029   0.000000  -0.000000   10.0000     1.4966
    2.500     0.000   0.757711   0.015268   0.008137   0.023405   0.000000  -0.000000  -0.253940   0.000000   0.000000   10.0000     1.4900
    2.600     0.000   0.766362   0.015622   0.008157   0.023778   0.000000   0.000000  -0.255850   0.000000  -0.000000   10.0000     1.4835
    2.700     0.000   0.775007   0.015980   0.008176   0.024156   0.000000   0.000000  -0.257757   0.000000  -0.000000   10.0000     1.4771
    2.800     0.000   0.783626   0.016341   0.008195   0.024535   0.000000  -0.000000  -0.259652  -0.000000  -0.000000   10.0000     1.4709
    2.900     0.000   0.792214   0.016704   0.008213   0.024917   0.000000  -0.000000  -0.261533   0.000000   0.000000   10.0000     1.4650
    3.000     0.000   0.800798   0.017072   0.008231   0.025302   0.000000  -0.000000  -0.263412   0.000000   0.000000   10.0000     1.4592
    3.100     0.000   0.809377   0.017443   0.008249   0.025691   0.000000  -0.000000  -0.265288   0.000000   0.000000   10.0000     1.4534
    3.200     0.000   0.817950   0.017818   0.008266   0.026084   0.000000  -0.000000  -0.267162   0.000000   0.000000   10.0000     1.4478
    3.300     0.000   0.826436   0.018194   0.008287   0.026481   0.000000  -0.000000  -0.268996   0.000000   0.000000   10.0000     1.4422
    3.400     0.000   0.834860   0.018573   0.008310   0.026883   0.000000  -0.000000  -0.270802   0.000000   0.000000   10.0000     1.4367
    3.500     0.000   0.843227   0.018954   0.008335   0.027289   0.000000  -0.000000  -0.272582   0.000000  -0.000000   10.0000     1.4313
    3.600     0.000   0.851593   0.019338   0.008360   0.027698   0.000000  -0.000000  -0.274361   0.000000   0.000000   10.0000     1.4260
    3.700     0.000   0.859920   0.019725   0.008386   0.028110   0.000000  -0.000000  -0.276123   0.000000  -0.000000   10.0000     1.4207
    3.800     0.000   0.868248   0.020114   0.008412   0.028526   0.000000  -0.000000  -0.277884   0.000000   0.000000   10.0000     1.4154
    3.900     0.000   0.876559   0.020511   0.008436   0.028947   0.000000  -0.000000  -0.279642   0.000000   0.000000   10.0000     1.4103
    4.000     0.000   0.884904   0.020905   0.008461   0.029366   0.000000  -0.000000  -0.281404   0.000000   0.000000   10.0000     1.4053
    4.100     0.000   0.893203   0.021303   0.008486   0.029788   0.000000  -0.000000  -0.283148   0.000000   0.000000   10.0000     1.4004
    4.200     0.000   0.901501   0.021704   0.008510   0.030215   0.000000  -0.000000  -0.284891   0.000000   0.000000   10.0000     1.3955
    4.300     0.000   0.909791   0.022110   0.008534   0.030644   0.000000  -0.000000  -0.286632   0.000000   0.000000   10.0000     1.3907
    4.400     0.000   0.917952   0.022516   0.008560   0.031076   0.000000  -0.000000  -0.288314   0.000000   0.000000   10.0000     1.3859
    4.500     0.000   0.926041   0.022927   0.008586   0.031513   0.000000  -0.000000  -0.289968   0.000000   0.000000   10.0000     1.3812
    4.600     0.000   0.934112   0.023334   0.008613   0.031947   0.000000  -0.000000  -0.291604  -0.000000  -0.000000   10.0000     1.3764
    4.700     0.000   0.942160   0.023745   0.008640   0.032385   0.000000  -0.000000  -0.293232   0.000000   0.000000   10.0000     1.3718
    4.800     0.000   0.950154   0.024158   0.008668   0.032826   0.000000  -0.000000  -0.294835  -0.000000  -0.000000   10.0000     1.3671
    4.900     0.000   0.957965   0.024569   0.008698   0.033266   0.000000  -0.000000  -0.296354   0.000000   0.000000   10.0000     1.3625
    5.000     0.000   0.965582   0.024981   0.008728   0.033709   0.000000  -0.000000  -0.297788   0.000000   0.000000   10.0000     1.3577
    5.100     0.000   0.973173   0.025388   0.008760   0.034148   0.000000  -0.000000  -0.299197   0.000000   0.000000   10.0000     1.3530
    5.200     0.000   0.980648   0.025799   0.008792   0.034591   0.000000  -0.000000  -0.300562  -0.000000  -0.000000   10.0000     1.3482
    5.300     0.000   0.988114   0.026210   0.008824   0.035034   0.000000  -0.000000  -0.301917   0.000000   0.000000   10.0000     1.3434
    5.400     0.000   0.995501   0.026620   0.008857   0.035477   0.000000  -0.000000  -0.303235   0.000000   0.000000   10.0000     1.3388
    5.500     0.000   1.002926   0.027034   0.008892   0.035926   0.000000  -0.000000  -0.304572  -0.000000  -0.000000   10.0000     1.3342
    5.600     0.000   1.010363   0.027451   0.008928   0.036378   0.000000  -0.000000  -0.305914   0.000000   0.000000   10.0000     1.3297
    5.700     0.000   1.017818   0.027871   0.008964   0.036836   0.000000  -0.000000  -0.307266   0.000000  -0.000000   10.0000     1.3252
    5.800     0.000   1.025209   0.028292   0.009001   0.037293   0.000000  -0.000000  -0.308588  -0.000000  -0.000000   10.0000     1.3207
    5.900     0.000   1.032580   0.028714   0.009040   0.037754   0.000000  -0.000000  -0.309901   0.000000   0.000000   10.0000     1.3163
    6.000     0.000   1.039895   0.029132   0.009083   0.038216   0.000000  -0.000000  -0.311186  -0.000000  -0.000000   10.0000     1.3119
    6.100     0.000   1.047137   0.029557   0.009129   0.038686   0.000000  -0.000000  -0.312448   0.000000   0.000000   10.0000     1.3076
    6.200     0.000   1.054366   0.029981   0.009178   0.039159   0.000000  -0.000000  -0.313703   0.000000   0.000000   10.0000     1.3033
    6.300     0.000   1.061596   0.030408   0.009227   0.039635   0.000000  -0.000000  -0.314957   0.000000   0.000000   10.0000     1.2990
    6.400     0.000   1.068836   0.030838   0.009277   0.040115   0.000000  -0.000000  -0.316217  -0.000000  -0.000000   10.0000     1.2948
    6.500     0.000   1.076055   0.031271   0.009330   0.040600   0.000000  -0.000000  -0.317474  -0.000000  -0.000000   10.0000     1.2907
    6.600     0.000   1.083243   0.031698   0.009385   0.041083   0.000000  -0.000000  -0.318711   0.000000   0.000000   10.0000     1.2866
    6.700     0.000   1.090401   0.032129   0.009441   0.041570   0.000000  -0.000000  -0.319938   0.000000   0.000000   10.0000     1.2825
    6.800     0.000   1.097558   0.032563   0.009498   0.042061   0.000000  -0.000000  -0.321167   0.000000   0.000000   10.0000     1.2785
    6.900     0.000   1.104704   0.033001   0.009555   0.042555   0.000000  -0.000000  -0.322392   0.000000   0.000000   10.0000     1.2745
    7.000     0.000   1.111832   0.033440   0.009614   0.043054   0.000000  -0.000000  -0.323613   0.000000   0.000000   10.0000     1.2705
    7.100     0.000   1.118948   0.033882   0.009675   0.043557   0.000000  -0.000000  -0.324832   0.000000   0.000000   10.0000     1.2666
    7.200     0.000   1.126072   0.034327   0.009737   0.044064   0.000000  -0.000000  -0.326056   0.000000   0.000000   10.0000     1.2628
    7.300     0.000   1.133188   0.034775   0.009799   0.044574   0.000000  -0.000000  -0.327279   0.000000   0.000000   10.0000     1.2590
    7.400     0.000   1.140304   0.035226   0.009862   0.045088   0.000000  -0.000000  -0.328502   0.000000  -0.000000   10.0000     1.2552
    7.500     0.000   1.147366   0.035681   0.009927   0.045608   0.000000  -0.000000  -0.329708   0.000000  -0.000000   10.0000     1.2514
    7.600     0.000   1.154364   0.036129   0.009997   0.046127   0.000000  -0.000000  -0.330885   0.000000   0.000000   10.0000     1.2477
    7.700     0.000   1.161315   0.036580   0.010071   0.046651   0.000000  -0.000000  -0.332046   0.000000   0.000000   10.0000     1.2440
    7.800     0.000   1.168216   0.037032   0.010147   0.047179   0.000000  -0.000000  -0.333188   0.000000   0.000000   10.0000     1.2403
    7.900     0.000   1.175097   0.037485   0.010225   0.047709   0.000000  -0.000000  -0.334323   0.000000   0.000000   10.0000     1.2367
    8.000     0.000   1.181974   0.037940   0.010303   0.048243   0.000000  -0.000000  -0.335456   0.000000   0.000000   10.0000     1.2330
    8.100     0.000   1.188756   0.038395   0.010386   0.048781   0.000000  -0.000000  -0.336555   0.000000   0.000000   10.0000     1.2294
    8.200     0.000   1.195440   0.038850   0.010473   0.049323   0.000000   0.000000  -0.337618   0.000000   0.000000   10.0000     1.2258
    8.300     0.000   1.202111   0.039302   0.010561   0.049863   0.000000  -0.000000  -0.338671   0.000000   0.000000   10.0000     1.2221
    8.400     0.000   1.208759   0.039755   0.010650   0.050405   0.000000  -0.000000  -0.339716   0.000000   0.000000   10.0000     1.2185
    8.500     0.000   1.215408   0.040210   0.010740   0.050949   0.000000  -0.000000  -0.340760   0.000000   0.000000   10.0000     1.2150
    8.600     0.000   1.222013   0.040665   0.010832   0.051496   0.000000  -0.000000  -0.341792   0.000000  -0.000000   10.0000     1.2114
    8.700     0.000   1.228563   0.041119   0.010927   0.052046   0.000000  -0.000000  -0.342807   0.000000   0.000000   10.0000     1.2079
    8.800     0.000   1.235111   0.041575   0.011023   0.052598   0.000000  -0.000000  -0.343822   0.000000   0.000000   10.0000     1.2045
    8.900     0.000   1.241657   0.042035   0.011120   0.053155   0.000000  -0.000000  -0.344839   0.000000   0.000000   10.0000     1.2010
    9.000     0.000   1.248197   0.042496   0.011217   0.053713   0.000000  -0.000000  -0.345856   0.000000   0.000000   10.0000     1.1976
    9.100     0.000   1.254730   0.042960   0.011315   0.054275   0.000000  -0.000000  -0.346872   0.000000   0.000000   10.0000     1.1942
    9.200     0.000   1.261212   0.043424   0.011417   0.054840   0.000000  -0.000000  -0.347875   0.000000   0.000000   10.0000     1.1909
    9.300     0.000   1.267687   0.043889   0.011520   0.055409   0.000000  -0.000000  -0.348878   0.000000   0.000000   10.0000     1.1876
    9.400     0.000   1.274150   0.044355   0.011624   0.055979   0.000000  -0.000000  -0.349877   0.000000   0.000000   10.0000     1.1843
    9.500     0.000   1.280606   0.044823   0.011729   0.056552   0.000000  -0.000000  -0.350873   0.000000   0.000000   10.0000     1.1810
    9.600     0.000   1.287017   0.045290   0.011837   0.057126   0.000000  -0.000000  -0.351854   0.000000   0.000000   10.0000     1.1778
    9.700     0.000   1.293370   0.045756   0.011949   0.057705   0.000000  -0.000000  -0.352818   0.000000   0.000000   10.0000     1.1745
    9.800     0.000   1.299685   0.046223   0.012063   0.058286   0.000000  -0.000000  -0.353772   0.000000   0.000000   10.0000     1.1714
    9.900     0.000   1.305991   0.046691   0.012179   0.058870   0.000000  -0.000000  -0.354723   0.000000  -0.000000   10.0000     1.1682
   10.000     0.000   1.312274   0.047161   0.012295   0.059456   0.000000  -0.000000  -0.355667   0.000000   0.000000   10.0000     1.1650
   10.100     0.000   1.318551   0.047632   0.012412   0.060045   0.000000  -0.000000  -0.356609   0.000000  -0.000000   10.0000     1.1618
   10.200     0.000   1.324696   0.048100   0.012537   0.060638   0.000000  -0.000000  -0.357507   0.000000   0.000000   10.0000     1.1587
   10.300     0.000   1.330727   0.048565   0.012670   0.061235   0.000000  -0.000000  -0.358368  -0.000000  -0.000000   10.0000     1.1555
   10.400     0.000   1.336748   0.049031   0.012804   0.061835   0.000000  -0.000000  -0.359226   0.000000  -0.000000   10.0000     1.1524
