xflr5 v6.61

Plane name :        10 deg flap 30m
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -11.400     0.000  -0.369898   0.004027   0.006929   0.010956   0.000000   0.000000  -0.007475   0.000000   0.000000   10.0000    -0.2399
  -11.300     0.000  -0.360553   0.003827   0.006895   0.010722   0.000000   0.000000  -0.009807   0.000000   0.000000   10.0000    -0.2782
  -11.200     0.000  -0.351204   0.003632   0.006861   0.010493   0.000000  -0.000000  -0.012140   0.000000  -0.000000   10.0000    -0.3182
  -11.100     0.000  -0.341850   0.003442   0.006828   0.010269   0.000000   0.000000  -0.014475   0.000000  -0.000000   10.0000    -0.3597
  -11.000     0.000  -0.332493   0.003257   0.006794   0.010051   0.000000   0.000000  -0.016811   0.000000   0.000000   10.0000    -0.4019
  -10.900     0.000  -0.323127   0.003076   0.006761   0.009838   0.000000   0.000000  -0.019150   0.000000   0.000000   10.0000    -0.4463
  -10.800     0.000  -0.313741   0.002901   0.006729   0.009630   0.000000   0.000000  -0.021496   0.000000  -0.000000   10.0000    -0.4961
  -10.700     0.000  -0.304334   0.002731   0.006698   0.009428   0.000000   0.000000  -0.023850   0.000000  -0.000000   10.0000    -0.5523
  -10.600     0.000  -0.294927   0.002565   0.006666   0.009232   0.000000   0.000000  -0.026203   0.000000  -0.000000   10.0000    -0.6088
  -10.500     0.000  -0.285519   0.002405   0.006635   0.009041   0.000000   0.000000  -0.028557   0.000000   0.000000   10.0000    -0.6667
  -10.400     0.000  -0.276107   0.002250   0.006605   0.008855   0.000000  -0.000000  -0.030912   0.000000  -0.000000   10.0000    -0.7287
  -10.300     0.000  -0.266691   0.002100   0.006575   0.008675   0.000000   0.000000  -0.033268   0.000000  -0.000000   10.0000    -0.7972
  -10.200     0.000  -0.257260   0.001955   0.006547   0.008502   0.000000   0.000000  -0.035628   0.000000   0.000000   10.0000    -0.8775
  -10.100     0.000  -0.247827   0.001815   0.006519   0.008334   0.000000   0.000000  -0.037988   0.000000   0.000000   10.0000    -0.9611
